Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Andrew McCutchen","PIT",59,255,220,52,34,10,0,8,29,27,30,0,59,3,2,0,,3,1,0.237518,0.117639,0.229818,0.511878,0.333692,0.389908,0.322396,0.7236,0.15239,3.36566,0.286878,-0.900848,-0.186094,31.0972,1.67501,102.493,-1.08694,0.00766057,-0.34486281871795654,-6.204531006980687,0.180176,589.6199951171875,,,,,,,277.3,4.7,277.3,4.7,,,,,,,,,,,,,,,,,,,"Andrew McCutchen","9847",457705
"Santiago Espinal","CIN",34,145,133,35,26,7,0,2,15,15,10,0,19,1,1,1,,3,1,0.262507,0.068509,0.13334,0.513791,0.316118,0.360951,0.300388,0.677069,0.0984448,3.64787,0.292299,-0.0888571,-0.0206624,15.1762,-1.59941,83.5112,-0.10952,-0.0887561,-2.907566599547863,-0.11468201130628586,0.176717,657.530029296875,,,,,,,138,4.058823529,138,4.058823529,,,,,,,,,,,,,,,,,,,"Santiago Espinal","19997",669289
"Edouard Julien","MIN",12,51,44,10,7,2,0,1,6,5,6,0,16,0,0,0,,1,0,0.229762,0.12452,0.314433,0.396014,0.3302,0.365793,0.312335,0.695994,0.136031,3.9819,0.327504,-0.0351205,-0.0234641,5.86602,-0.075332,100.286,-0.0585847,-0.163197,-0.04180779680609703,0.020445197820663452,0.175405,567.760009765625,,,,,,,47.1,3.925,47.1,3.925,,,,,,,,,,,,,,,,,,,"Edouard Julien","27534",666397
"Juan Brito","CLE",16,71,62,14,10,3,0,1,8,6,7,0,13,1,0,0,,1,0,0.233014,0.104171,0.190411,0.547087,0.323129,0.355477,0.305301,0.678606,0.122462,3.28678,0.27591,-0.0529087,-0.0743757,7.65764,-0.500476,95.9241,-0.127284,-0.424736,-0.4560086727142334,-0.2787483036518097,0.167548,999,,,,,,,60.4,3.775,60.4,3.775,,,,,,,,,,,,,,,,,,,"Juan Brito","sa3009808",682877
"Liam Hicks","MIA",45,184,161,38,28,8,0,2,18,17,18,0,29,3,1,0,,1,0,0.238243,0.0977622,0.155334,0.629367,0.325323,0.327666,0.29642,0.652989,0.0894233,2.88862,0.275119,-0.337598,-0.195836,18.6172,-2.60618,84.6902,-0.533434,-0.73403,-3.8202215433120728,-0.5747712254524231,0.164192,746.1599731445312,,,,,,,158.7,3.526666666,158.7,3.526666666,,,,,,,,,,,,,,,,,,,"Liam Hicks","29844",689414
"Sam Hilliard","COL",20,87,77,18,10,3,2,3,12,10,8,0,30,0,1,1,,3,0,0.234118,0.0933018,0.340212,0.274246,0.304969,0.449406,0.324914,0.754375,0.215288,7.86638,0.326917,0,0.393471,10.8137,0.748328,93.5856,0.393471,0,-0.25961533188819885,-1.0370370149612427,0.159721,697.47998046875,,,,,,,101.8,5.09,101.8,5.09,,,,,,,,,,,,,,,,,,,"Sam Hilliard","17954",656541
"Miguel Rojas","LAD",16,68,63,16,12,3,0,1,7,6,4,0,8,1,1,0,,1,0,0.254904,0.0595955,0.117825,0.505798,0.304186,0.347746,0.289546,0.651931,0.0928414,4.12791,0.278237,-0.0866088,-0.0356425,6.53226,-1.34128,84.3551,-0.122251,0.442046,-1.3682887256145477,0.685410663485527,0.159379,693.4299926757812,,,,,,,61.6,3.85,61.6,3.85,,,,,,,,,,,,,,,,,,,"Miguel Rojas","7802",500743
"Eric Haase","MIL",18,73,67,15,10,2,0,2,8,9,5,0,25,0,0,0,,0,0,0.216886,0.0680908,0.343837,0.198032,0.272641,0.362152,0.279549,0.634793,0.145266,3.46157,0.302977,-0.156157,-0.0438593,6.41522,-2.0205,75.4252,-0.200016,0.0293691,-2.297022059559822,1.4552950337529182,0.159319,706.9500122070312,,,,,,,56.6,3.144444444,56.6,3.144444444,,,,,,,,,,,,,,,,,,,"Eric Haase","14111",606992
"Michael A. Taylor","CHW",33,142,129,28,18,5,1,4,15,14,10,0,45,1,1,1,,4,1,0.213634,0.0711399,0.318355,0.223461,0.272449,0.350288,0.275414,0.622737,0.136654,5.69845,0.292326,0.257579,0.322565,11.9706,-4.38562,73.2708,0.580144,1.41085,-3.7418323755264282,0.5682570934295654,0.159217,719.5700073242188,,,,,,,123.4,3.739393939,123.4,3.739393939,,,,,,,,,,,,,,,,,,,"Michael A. Taylor","11489",572191
"Nick Fortes","MIA",28,112,102,23,16,4,0,2,11,11,6,0,18,2,1,1,,1,0,0.228036,0.0514147,0.156123,0.329321,0.279048,0.344675,0.276268,0.623723,0.116639,3.74325,0.252909,-0.105561,-0.140244,9.55781,-3.39704,70.907,-0.245805,-0.260609,-4.058292418718338,1.9292059540748596,0.157753,583.8699951171875,,,,,,,83.1,2.967857142,83.1,2.967857142,,,,,,,,,,,,,,,,,,,"Nick Fortes","21538",663743
"Max Schuemann","ATH",23,99,87,19,13,4,1,2,11,8,9,0,25,2,1,1,,3,1,0.221702,0.0926327,0.252528,0.366821,0.30706,0.332461,0.288555,0.639522,0.110759,5.88701,0.289622,0.0650327,0.138951,9.4319,-2.03141,83.229,0.203984,-0.389214,-1.6965855211019516,-0.08551031351089478,0.157529,624.4199829101562,,,,,,,91.4,3.973913043,91.4,3.973913043,,,,,,,,,,,,,,,,,,,"Max Schuemann","24488",680474
"Isaac Collins","MIL",20,87,77,17,11,4,1,2,10,8,9,0,23,1,1,0,,3,1,0.223707,0.102174,0.263699,0.387465,0.308864,0.352923,0.295411,0.661787,0.129216,6.00776,0.294302,0.0258239,0.238965,8.75913,-1.30621,86.2743,0.264789,0.58828,-1.1327069401741028,-0.18949776887893677,0.157066,999,,,,,,,87.2,4.36,87.2,4.36,,,,,,,,,,,,,,,,,,,"Isaac Collins","25477",686555
"Dominic Canzone","SEA",43,186,171,39,25,7,0,6,21,22,13,1,44,1,1,0,,1,0,0.226447,0.0713532,0.237962,0.299851,0.283433,0.37526,0.289118,0.658694,0.148813,3.04272,0.269085,-0.241359,-0.191733,17.7478,-3.72089,89.6797,-0.433093,-0.226759,-2.623447686433792,-2.0582403540611267,0.155352,750.3300170898438,,,,,,,168,3.906976744,168,3.906976744,,,,,,,,,,,,,,,,,,,"Dominic Canzone","26438",686527
"Heston Kjerstad","BAL",14,59,53,13,8,2,0,2,7,7,4,0,16,1,0,0,,0,0,0.249419,0.069652,0.264494,0.26334,0.317299,0.422113,0.323124,0.739412,0.172694,4.12612,0.31202,-0.078347,-0.0463485,7.21086,0.420746,109.764,-0.124696,0.00384148,0.5307201445102692,-0.9930720687843859,0.154955,353.5799865722656,,,,,,,59.4,4.242857142,59.4,4.242857142,,,,,,,,,,,,,,,,,,,"Heston Kjerstad","31166",677008
"Ezequiel Duran","TEX",20,87,81,20,13,4,0,2,10,9,4,0,21,1,0,0,,1,1,0.244659,0.0512799,0.237719,0.215717,0.291418,0.378755,0.294731,0.670173,0.134096,4.11246,0.302376,-0.135288,-0.136822,8.71174,-1.3536,87.3132,-0.27211,0.238185,-1.5345022976398468,0.10855507850646973,0.152744,722.4199829101562,,,,,,,75.5,3.775,75.5,3.775,,,,,,,,,,,,,,,,,,,"Ezequiel Duran","23733",677649
"Daniel Johnson","SFG",24,102,91,21,14,4,0,3,11,10,8,0,23,1,1,0,,2,1,0.235253,0.0825439,0.229389,0.359842,0.305039,0.374036,0.300329,0.679076,0.138783,4.51441,0.285452,0,-0.0161171,10.6186,-1.12433,92.0021,-0.0161171,0,-0.966153372079134,-0.8814814686775208,0.151544,999,,,,,,,94.4,3.933333333,94.4,3.933333333,,,,,,,,,,,,,,,,,,,"Daniel Johnson","19643",669288
"Tim Tawa","ARI",12,51,47,11,7,2,0,1,6,6,4,0,12,0,0,0,,1,0,0.235358,0.0809861,0.23646,0.342494,0.299366,0.377274,0.2993,0.67664,0.141915,4.6433,0.286856,-0.035795,0.052964,5.33017,-0.611182,87.658,0.017169,0.362915,-0.7245831619948149,0.49408790469169617,0.149862,999,,,,,,,43.7,3.641666666,43.7,3.641666666,,,,,,,,,,,,,,,,,,,"Tim Tawa","29571",694374
"J.D. Martinez",,29,123,110,27,16,6,0,5,14,17,11,0,34,1,1,0,,0,0,0.243829,0.0882408,0.279546,0.315658,0.314979,0.435265,0.326851,0.750243,0.191436,2.31495,0.306712,-0.589474,-0.185509,15.5105,1.25124,108.722,-0.774983,0,0.46878743171691895,-3.0851852893829346,0.149849,696.6699829101562,,,,,,,141.6,4.88275862,141.6,4.88275862,,,,,,,,,,,,,,,,,,,"J.D. Martinez","6184",502110
"Coby Mayo","BAL",20,88,79,18,11,4,0,3,10,11,7,0,26,1,0,0,,0,0,0.23298,0.0848632,0.297527,0.285228,0.306238,0.411787,0.314009,0.718025,0.178807,3.70423,0.305001,-0.0892387,-0.111792,10.174,-0.0112161,103.385,-0.20103,-0.127465,0.13975770771503448,-1.6490695774555206,0.147663,444.04998779296875,,,,,,,85.6,4.28,85.6,4.28,,,,,,,,,,,,,,,,,,,"Coby Mayo","28312",691723
"Tyler Black","MIL",11,47,41,10,6,2,0,1,6,5,5,0,11,1,0,0,,2,0,0.235249,0.108925,0.233437,0.466613,0.329329,0.388546,0.318508,0.717875,0.153297,6.62294,0.291421,0.0213721,0.104877,5.61579,0.163724,102.072,0.126249,-0.253857,0.24052764475345612,-0.37052353471517563,0.145991,666.6199951171875,,,,,,,52,4.727272727,52,4.727272727,,,,,,,,,,,,,,,,,,,"Tyler Black","29949",672012
"Nick Loftin","KCR",30,131,118,29,24,4,0,1,17,15,11,0,21,1,1,0,,1,1,0.246625,0.0875013,0.157732,0.554745,0.315013,0.315995,0.285645,0.631008,0.0693702,3.77853,0.287777,-0.0683859,-0.190905,12.1185,-2.97948,76.5159,-0.259291,1.25361,-3.764459103345871,0.7869429588317871,0.141975,999,,,,,,,100.5,3.35,100.5,3.35,,,,,,,,,,,,,,,,,,,"Nick Loftin","27630",679845
"J.C. Escarra","NYY",15,60,54,12,8,3,0,1,6,6,5,0,11,1,0,0,,0,0,0.214602,0.0823406,0.182824,0.450383,0.288638,0.337279,0.279629,0.625917,0.122678,3.41157,0.246092,-0.108682,-0.0475964,5.31514,-1.66897,76.7206,-0.156278,-0.0712281,-1.7635840028524399,1.109327457845211,0.140814,999,,,,,,,49.3,3.286666666,49.3,3.286666666,,,,,,,,,,,,,,,,,,,"J.C. Escarra","20084",641555
"Jack Winkler","MIA",14,59,53,13,8,2,0,2,6,6,5,0,14,1,0,0,,1,0,0.235253,0.0825439,0.229389,0.359842,0.305039,0.374036,0.300329,0.679076,0.138783,4.51441,0.285452,0,-0.00942905,6.21223,-0.657771,87.3645,-0.00942905,0,-0.8875129343941808,0.29197531938552856,0.139097,999,,,,,,,64.3,4.592857142,64.3,4.592857142,,,,,,,,,,,,,,,,,,,"Jack Winkler","29830",676466
"Brandon Lockridge","SDP",17,73,66,15,11,3,0,1,8,6,6,0,20,0,0,0,,6,1,0.232529,0.0804478,0.274224,0.293365,0.298526,0.326697,0.280439,0.625223,0.0941679,7.23852,0.319843,0.229069,0.698737,6.50692,-1.98072,80.1251,0.927806,0.336994,-0.7785851955413818,-0.29263561964035034,0.136991,737.8499755859375,,,,,,,62.7,3.688235294,62.7,3.688235294,,,,,,,,,,,,,,,,,,,"Brandon Lockridge","21496",663604
"Whit Merrifield",,13,54,49,12,9,2,0,1,6,5,4,0,9,0,0,0,,2,1,0.2527,0.0734689,0.165195,0.444739,0.311444,0.365595,0.299947,0.677039,0.112894,6.03145,0.290995,0.129595,0.164723,5.67187,-0.61897,90.1091,0.294318,-0.0981657,-0.32794827222824097,-0.16298049688339233,0.135042,731.9199829101562,,,,,,,46.4,3.569230769,46.4,3.569230769,,,,,,,,,,,,,,,,,,,"Whit Merrifield","11281",593160
"Riley Adams","WSN",16,63,57,12,8,3,0,2,6,7,5,0,19,1,1,0,,0,0,0.219611,0.0725352,0.301897,0.240264,0.290022,0.36997,0.291589,0.659993,0.150359,2.83711,0.290716,-0.110479,-0.0631733,6.14729,-1.1381,84.4037,-0.173653,-0.681583,-1.3230247646570206,0.5498988628387451,0.132795,748.2100219726562,,,,,,,55.7,3.48125,55.7,3.48125,,,,,,,,,,,,,,,,,,,"Riley Adams","19864",656180
"Davis Schneider","TOR",14,59,51,11,6,2,0,2,7,7,7,0,18,1,0,0,,1,0,0.210348,0.116055,0.303282,0.382664,0.311981,0.384874,0.310765,0.696855,0.174526,3.79244,0.276069,-0.0781457,0.00710017,6.63026,-0.159849,99.8519,-0.0710455,0.28471,-0.08098977152258158,-0.6072647869586945,0.131481,656.4099731445312,,,,,,,61.1,4.364285714,61.1,4.364285714,,,,,,,,,,,,,,,,,,,"Davis Schneider","23565",676914
"Derek Hill","MIA",25,108,99,23,16,4,1,3,12,10,6,0,31,1,1,1,,3,1,0.237041,0.0550727,0.287066,0.191847,0.286066,0.373919,0.289943,0.659985,0.136878,6.60509,0.316528,0.0836217,0.223416,10.3649,-2.08699,80.2606,0.307037,-0.18663,-2.179273545742035,-0.06718586385250092,0.130842,581.030029296875,,,,,,,99.2,3.968,99.2,3.968,,,,,,,,,,,,,,,,,,,"Derek Hill","16947",656537
"Dylan Carlson","BAL",16,70,61,14,10,3,0,1,7,7,7,0,17,1,1,0,,1,0,0.231385,0.0947962,0.240546,0.394088,0.314079,0.356681,0.299849,0.67076,0.125295,3.73394,0.290924,-0.0171494,-0.0396964,7.26442,-0.798834,93.4745,-0.0568457,0.144204,-0.5770098529756069,-0.4985431879758835,0.129299,743.77001953125,,,,,,,61.4,3.8375,61.4,3.8375,,,,,,,,,,,,,,,,,,,"Dylan Carlson","20126",666185
"Samuel Basallo","BAL",4,17,16,4,2,1,0,1,3,2,1,0,4,0,0,0,,0,0,0.237598,0.0742516,0.233948,0.317385,0.294208,0.447803,0.322143,0.742011,0.210205,3.1619,0.27055,0,-0.00966541,2.12385,0.111066,109.078,-0.00966541,0.473106,0.1709635015577078,0.48622366786003113,0.128465,999,,,,,,,21.7,5.425,21.7,5.425,,,,,,,,,,,,,,,,,,,"Samuel Basallo","sa3015716",694212
"Maverick Handley","BAL",7,27,24,6,4,1,0,1,3,3,2,0,6,0,0,0,,0,0,0.235253,0.0825439,0.229389,0.359842,0.305039,0.374036,0.300329,0.679076,0.138783,4.51441,0.285452,0,-0.0042603,2.80685,-0.297199,93.8109,-0.0042603,0,-0.19418166624382138,0.5246913433074951,0.127144,999,,,,,,,27.9,3.985714285,27.9,3.985714285,,,,,,,,,,,,,,,,,,,"Maverick Handley","26106",668974
"Alex Verdugo","ATL",15,67,61,16,11,3,0,1,8,7,5,0,10,0,0,0,,0,0,0.259784,0.078814,0.145564,0.541437,0.320243,0.391782,0.313474,0.712025,0.131998,3.59915,0.287262,-0.100487,-0.0962133,7.69164,-0.0371034,97.7994,-0.1967,0.0203969,-0.36874616146087646,-0.5900969132781029,0.126467,575,,,,,,,61.7,4.113333333,61.7,4.113333333,,,,,,,,,,,,,,,,,,,"Alex Verdugo","17027",657077
"Josh Bell","WSN",63,272,242,58,38,10,1,9,29,33,27,1,55,2,2,0,,0,0,0.239342,0.0983036,0.201758,0.487236,0.318249,0.402195,0.317316,0.720443,0.162853,2.16512,0.270479,-1.10605,-0.464029,32.1392,0.685051,102,-1.57008,-0.0370207,-0.9336758255958557,-6.7129469104111195,0.125608,334.1600036621094,,,,,,,289.1,4.588888888,289.1,4.588888888,,,,,,,,,,,,,,,,,,,"Josh Bell","13145",605137
"Mickey Moniak","COL",42,181,169,42,25,8,2,6,21,22,10,0,48,2,1,0,,3,1,0.246279,0.053816,0.263717,0.204067,0.29277,0.434972,0.314247,0.727742,0.188693,5.86195,0.303922,-0.188444,-0.111738,20.981,0.0115133,86.2901,-0.300182,0.31537,-3.2082812786102295,-1.5253705382347107,0.121573,590.25,,,,,,,196.1,4.669047619,196.1,4.669047619,,,,,,,,,,,,,,,,,,,"Mickey Moniak","19956",666160
"Otto Kemp","PHI",29,123,111,26,17,5,0,3,13,13,10,0,28,1,1,0,,2,1,0.235253,0.0825439,0.229389,0.359842,0.305039,0.374036,0.300329,0.679076,0.138783,4.51441,0.285452,0,-0.0195708,12.894,-1.36526,89.4185,-0.0195708,0,-1.545840322971344,-1.3222222328186035,0.119124,999,,,,,,,111.3,3.837931034,111.3,3.837931034,,,,,,,,,,,,,,,,,,,"Otto Kemp","31792",805249
"Jorge Mateo","BAL",8,33,31,7,4,2,0,1,4,3,2,0,8,0,0,0,,2,1,0.226746,0.05159,0.248739,0.207406,0.270057,0.361588,0.276392,0.631644,0.134842,8.10101,0.284005,0.252079,0.237363,2.82118,-0.998258,77.0579,0.489442,0.359513,-0.3768143355846405,0.3988647758960724,0.116479,698.1599731445312,,,,,,,30.4,3.8,30.4,3.8,,,,,,,,,,,,,,,,,,,"Jorge Mateo","17273",622761
"Curtis Mead","TBR",25,109,99,25,17,5,0,2,12,11,7,0,22,2,1,0,,2,1,0.249975,0.0655782,0.199184,0.329234,0.311023,0.375804,0.303591,0.686826,0.125829,4.51959,0.298381,-0.149735,-0.0704175,11.661,-0.920682,97.5046,-0.220152,-0.0541041,-0.5305264592170715,-1.97262267395854,0.116038,533.4400024414062,,,,,,,102.3,4.092,102.3,4.092,,,,,,,,,,,,,,,,,,,"Curtis Mead","23986",678554
"Chris Taylor","LAA",11,48,42,9,6,2,0,1,6,5,5,0,15,0,0,0,,1,0,0.222575,0.0999551,0.311013,0.321386,0.306939,0.361137,0.297892,0.668076,0.138561,5.43752,0.311271,0.00717239,0.0497777,4.8957,-0.621269,87.7551,0.0569501,0.0219847,-0.61088577657938,0.14004029519855976,0.11601,711.5499877929688,,,,,,,40.5,3.681818181,40.5,3.681818181,,,,,,,,,,,,,,,,,,,"Chris Taylor","13757",621035
"Endy Rodríguez","PIT",11,44,40,10,6,2,0,1,5,5,4,0,9,0,0,0,,0,0,0.24623,0.0824941,0.202448,0.407482,0.312804,0.382606,0.307294,0.69541,0.136376,3.73241,0.294539,-0.0628022,-0.0641756,4.8603,-0.2427,92.1636,-0.126978,0.0566458,-0.5314867794513702,0.19754086062312126,0.114586,419.0899963378906,,,,,,,43.2,3.927272727,43.2,3.927272727,,,,,,,,,,,,,,,,,,,"Endy Rodriguez","25332",682848
"Christian Koss","SFG",9,40,36,8,6,2,0,1,4,4,3,0,9,0,0,0,,1,0,0.235253,0.0825439,0.229389,0.359842,0.305039,0.374036,0.300329,0.679076,0.138783,4.51441,0.285452,0,-0.00633171,4.17158,-0.441701,92.0021,-0.00633171,0,-0.3795604733750224,0.11666665971279144,0.107643,999,,,,,,,34.9,3.877777777,34.9,3.877777777,,,,,,,,,,,,,,,,,,,"Christian Koss","27653",683766
"Luis Campusano","SDP",10,42,39,10,7,2,0,1,5,5,3,0,7,0,0,0,,0,0,0.251153,0.0714047,0.155147,0.460238,0.308646,0.395401,0.309722,0.704047,0.144248,1.84906,0.271459,-0.0957015,-0.063191,4.7244,-0.149932,100.154,-0.158892,-0.032193,-0.1512824916280806,-0.1896003969013691,0.107176,431.79998779296875,,,,,,,41.2,4.12,41.2,4.12,,,,,,,,,,,,,,,,,,,"Luis Campusano","22217",669134
"Daylen Lile","WSN",23,98,88,21,14,4,0,3,11,10,8,0,22,1,1,0,,2,1,0.235253,0.0825439,0.229389,0.359842,0.305039,0.374036,0.300329,0.679076,0.138783,4.51441,0.285452,0,-0.0155415,10.2393,-1.08418,90.3819,-0.0155415,0,-1.1172310635447502,-1.0499999523162842,0.106065,999,,,,,,,97.4,4.234782608,97.4,4.234782608,,,,,,,,,,,,,,,,,,,"Daylen Lile","29995",695734
"Brooks Baldwin","CHW",24,102,93,22,15,4,0,2,10,10,6,0,24,1,1,1,,3,1,0.237036,0.0621847,0.232903,0.266999,0.287108,0.363338,0.28635,0.650446,0.126303,4.69191,0.2913,0.0484184,0.141869,9.48281,-2.2601,80.9249,0.190288,-0.0000497478,-2.0241170674562454,-0.33708680445488426,0.105712,713.3300170898438,,,,,,,84.5,3.520833333,84.5,3.520833333,,,,,,,,,,,,,,,,,,,"Brooks Baldwin","31394",681460
"Dominic Smith","SFG",26,113,100,24,16,5,0,2,12,11,10,0,25,2,0,0,,0,0,0.239511,0.0857162,0.222184,0.385789,0.317787,0.368356,0.306547,0.686142,0.128845,2.74868,0.294784,0,-0.144312,12.3155,-0.685534,96.2546,-0.144312,0,-0.6368784010410309,-2.0092592239379883,0.105377,729.5,,,,,,,103.7,3.988461538,103.7,3.988461538,,,,,,,,,,,,,,,,,,,"Dominic Smith","15653",642086
"Jace Jung","DET",10,43,37,8,5,2,0,1,5,4,5,0,11,0,0,0,,0,0,0.214347,0.121047,0.262715,0.460753,0.313644,0.347589,0.297864,0.661233,0.133242,3.41883,0.278291,-0.0835172,-0.0664863,4.41181,-0.560953,90.6668,-0.150004,0.0316349,-0.6088216751813889,0.1853385977447033,0.104662,541.22998046875,,,,,,,38,3.8,38,3.8,,,,,,,,,,,,,,,,,,,"Jace Jung","31437",690291
"Bryce Johnson","SDP",13,55,49,12,8,2,0,1,6,6,5,0,13,1,0,0,,1,0,0.235253,0.0825439,0.229389,0.359842,0.305039,0.374036,0.300329,0.679076,0.138783,4.51441,0.285452,0,-0.00873696,5.75624,-0.60949,93.73,-0.00873696,0,-0.4124807585030794,-0.38040122389793396,0.103838,999,,,,,,,53.3,4.1,53.3,4.1,,,,,,,,,,,,,,,,,,,"Bryce Johnson","20002",669369
"Zach Dezenzo","HOU",23,98,90,22,15,4,0,3,12,11,7,0,29,1,1,0,,1,0,0.245077,0.069829,0.292081,0.239074,0.301768,0.389826,0.304361,0.691594,0.144748,3.99039,0.326152,-0.0667211,-0.0275409,10.5552,-0.768325,95.5647,-0.0942621,-0.431207,-0.5907610282301903,-1.6886140406131744,0.101677,527.6799926757812,,,,,,,98.9,4.3,98.9,4.3,,,,,,,,,,,,,,,,,,,"Zach Dezenzo","31562",701305
"Yohel Pozo","STL",6,23,21,5,3,1,0,1,3,2,2,0,5,0,0,0,,0,0,0.235253,0.0825439,0.229389,0.359842,0.305039,0.374036,0.300329,0.679076,0.138783,4.51441,0.285452,0,-0.00368391,2.4271,-0.256989,91.4976,-0.00368391,0,-0.23453186778351665,0.45370370149612427,0.101297,999,,,,,,,25.3,4.216666666,25.3,4.216666666,,,,,,,,,,,,,,,,,,,"Yohel Pozo","18848",650968
"Andrés Chaparro","WSN",14,62,57,14,9,3,0,2,7,8,5,0,13,0,0,0,,0,0,0.240905,0.0755298,0.217957,0.346535,0.301631,0.406464,0.309844,0.708095,0.165559,2.5328,0.278034,-0.139652,-0.0737492,6.91634,-0.213277,96.8898,-0.213402,0.663908,-0.43770556151866913,-0.6194255948066711,0.0987265,748.9099731445312,,,,,,,63.9,4.564285714,63.9,4.564285714,,,,,,,,,,,,,,,,,,,"Andres Chaparro","21797",665953
"Lenyn Sosa","CHW",46,200,188,46,32,9,0,5,19,21,8,0,42,1,1,1,,1,0,0.247222,0.0409818,0.211529,0.193741,0.281077,0.38093,0.288547,0.662006,0.133708,2.8,0.290294,-0.296238,-0.214739,18.9775,-4.08895,82.4621,-0.510977,-0.12714,-4.510173320770264,-1.1771400570869446,0.0986197,467.55999755859375,,,,,,,171.6,3.730434782,171.6,3.730434782,,,,,,,,,,,,,,,,,,,"Lenyn Sosa","22896",672820
"Alejandro Osuna","TEX",18,80,72,17,11,3,0,2,9,8,7,0,18,1,1,0,,1,0,0.235253,0.0825439,0.229389,0.359842,0.305039,0.374036,0.300329,0.679076,0.138783,4.51441,0.285452,0,-0.0126634,8.34316,-0.883402,91.2315,-0.0126634,0,-0.8124575139954686,-0.9074074029922485,0.0971254,999,,,,,,,76.6,4.255555555,76.6,4.255555555,,,,,,,,,,,,,,,,,,,"Alejandro Osuna","27915",696030
"Ildemaro Vargas","ARI",16,70,64,16,11,5,0,0,6,7,4,0,7,0,1,1,,1,0,0.255762,0.0594357,0.094034,0.632066,0.300745,0.343956,0.285407,0.644701,0.0881937,4.04489,0.278691,0,0.0636709,6.45875,-1.60451,78.1556,0.0636709,0,-1.7180429697036743,0.38040122389793396,0.0968914,999,,,,,,,54,3.375,54,3.375,,,,,,,,,,,,,,,,,,,"Ildemaro Vargas","13324",545121
"Leo Rivas","SEA",5,22,19,4,3,1,0,0,3,2,3,0,5,0,0,0,,1,0,0.232662,0.124978,0.241137,0.518287,0.338189,0.308698,0.298376,0.646887,0.0760359,5.36699,0.314086,0.0279784,0.0725354,2.29477,-0.281482,96.1592,0.100514,-0.0051955,0.0026959478855133057,0.1275205439887941,0.0905515,999,,,,,,,17.2,3.44,17.2,3.44,,,,,,,,,,,,,,,,,,,"Leo Rivas","21009",660844
"Scott Kingery","LAA",3,15,13,3,1,1,0,1,1,1,1,0,4,0,0,0,,0,0,0.236063,0.089032,0.295466,0.301327,0.304077,0.476181,0.337191,0.780259,0.240119,3.82835,0.294712,0,0.0265056,1.96793,0.270399,115.259,0.0265056,0,0.2825764436274767,0.07870370149612427,0.0882913,738.1300048828125,,,,,,,19.1,6.366666666,19.1,6.366666666,,,,,,,,,,,,,,,,,,,"Scott Kingery","17975",664068
"Seth Brown","ATH",10,43,39,9,5,2,0,2,5,5,3,0,11,0,0,0,,1,0,0.229961,0.0752631,0.267639,0.281211,0.291607,0.410863,0.306884,0.70247,0.180902,4.06256,0.278716,-0.0650495,0.0178905,4.66527,-0.247576,96.057,-0.0471589,-0.080319,-0.23866145312786102,-0.33340541273355484,0.0874313,499.1300048828125,,,,,,,46.9,4.69,46.9,4.69,,,,,,,,,,,,,,,,,,,"Seth Brown","18171",664913
"Jack Suwinski","PIT",12,54,47,10,6,2,0,2,6,6,6,0,16,1,0,0,,1,0,0.212302,0.108421,0.300779,0.360468,0.303438,0.393174,0.305882,0.696612,0.180872,5.00016,0.271526,0.0396892,0.0858294,5.85961,-0.356335,91.1982,0.125519,0.0426381,-0.4279155135154724,-0.48251620307564735,0.0872411,606.4199829101562,,,,,,,56.5,4.708333333,56.5,4.708333333,,,,,,,,,,,,,,,,,,,"Jack Suwinski","22244",669261
"Ryan Ritter","COL",18,76,68,16,11,3,0,2,8,8,6,0,17,1,1,0,,1,0,0.235253,0.0825439,0.229389,0.359842,0.305039,0.374036,0.300329,0.679076,0.138783,4.51441,0.285452,0,-0.0120878,7.96393,-0.843247,76.7706,-0.0120878,0,-2.0815722858533263,0.4277777671813965,0.0858024,999,,,,,,,72,4,72,4,,,,,,,,,,,,,,,,,,,"Ryan Ritter","31500",690022
"Jerar Encarnacion","SFG",13,58,53,13,8,2,0,2,7,7,5,0,19,0,0,0,,1,0,0.239225,0.0782434,0.321938,0.243038,0.301021,0.408277,0.310344,0.709298,0.169052,3.48532,0.322781,-0.085966,-0.011983,6.53271,-0.177518,98.852,-0.097949,-0.0060373,-0.175871379673481,-0.9134447006508708,0.0831129,444,,,,,,,61.3,4.715384615,61.3,4.715384615,,,,,,,,,,,,,,,,,,,"Jerar Encarnacion","21871",666464
"Drew Romo","COL",10,40,37,9,6,2,0,1,4,4,2,0,9,0,0,0,,0,0,0.249621,0.048052,0.217239,0.221194,0.29069,0.388471,0.296156,0.679161,0.13885,5.02656,0.300747,-0.0234921,-0.0382459,4.02788,-0.573422,73.916,-0.061738,-0.0167843,-1.2758062221109867,0.7609934434294701,0.0811146,699.260009765625,,,,,,,34.6,3.46,34.6,3.46,,,,,,,,,,,,,,,,,,,"Drew Romo","27763",691011
