Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Sal Frelick","MIL",82,353,318,83,61,15,3,3,42,30,29,0,51,4,2,1,,14,3,0.260588,0.0827471,0.143577,0.576327,0.327792,0.359664,0.307339,0.687456,0.0990762,6.40672,0.298742,0.593681,0.974264,38.9958,-1.79049,93.8994,1.56794,2.6398,-0.9721723794937134,-0.8688461780548096,1.02498,350.260009765625,,,,,,,352.8,4.302439024,352.8,4.302439024,,,,,,,,,,,,,,,,,,,"Sal Frelick","29622",686217
"Willi Castro","MIN",89,386,344,85,57,18,3,8,49,37,28,0,89,10,3,1,,12,4,0.2464,0.0718546,0.229462,0.313144,0.319017,0.38307,0.312035,0.702087,0.136671,6.32427,0.306847,0.562313,0.228721,44.0195,-0.513238,101.396,0.791034,-2.32895,1.399649441242218,-4.473858833312988,1.01578,228.25,,,,,,,402.1,4.517977528,402.1,4.517977528,,,,,,,,,,,,,,,,,,,"Willi Castro","17338",650489
"Spencer Torkelson","DET",92,397,348,80,45,18,1,17,50,51,41,1,105,4,3,0,,1,0,0.230988,0.104166,0.265807,0.391885,0.317839,0.430046,0.327927,0.747886,0.199058,2.90942,0.279201,-0.689637,-0.561899,50.306,4.49124,113.102,-1.25154,-0.136704,4.624571323394775,-8.191025167703629,1.00305,375.9800109863281,,,,,,,454.6,4.941304347,454.6,4.941304347,,,,,,,,,,,,,,,,,,,"Spencer Torkelson","27465",679529
"Jonah Heim","TEX",60,239,219,51,34,9,1,8,25,29,17,0,45,1,2,0,,1,0,0.233742,0.0695949,0.186618,0.372927,0.289451,0.385596,0.296799,0.675047,0.151854,3.10393,0.258754,-0.392036,-0.252519,24.3694,-3.21526,90.0082,-0.644555,0.336303,-3.3425968885421753,5.002969712018967,0.999821,307.239990234375,,,,,,,229.5,3.825,229.5,3.825,,,,,,,,,,,,,,,,,,,"Jonah Heim","16930",641680
"Mike Yastrzemski","SFG",86,373,328,76,43,17,2,13,46,42,38,1,92,4,2,1,,4,1,0.230296,0.101098,0.247407,0.408633,0.315077,0.415358,0.320651,0.730434,0.185062,4.76462,0.278338,-0.39075,-0.499054,45.0807,2.05951,105.231,-0.889803,-0.294137,1.407709538936615,-4.148457586765289,0.998081,440.7799987792969,,,,,,,411.3,4.782558139,411.3,4.782558139,,,,,,,,,,,,,,,,,,,"Mike Yastrzemski","14854",573262
"Miguel Vargas","CHW",95,411,359,80,49,19,1,11,47,42,44,0,88,5,3,1,,6,2,0.223835,0.106193,0.213274,0.497916,0.313367,0.375847,0.307343,0.689214,0.152012,4.33387,0.262673,-0.240223,-0.333196,45.4073,-2.08357,96.9053,-0.573419,-0.395434,-2.0120808482170105,-2.1065447628498077,0.995902,388.3399963378906,,,,,,,406,4.27368421,406,4.27368421,,,,,,,,,,,,,,,,,,,"Miguel Vargas","20178",678246
"Harrison Bader","MIN",72,312,287,69,47,14,1,8,38,34,18,0,66,5,2,1,,13,4,0.241389,0.0587594,0.211948,0.277235,0.295348,0.375768,0.29607,0.671115,0.134378,5.78638,0.286121,0.585706,0.432553,31.6908,-4.38635,90.1531,1.01826,2.17949,-2.459252119064331,1.4819619059562683,0.980244,472.25,,,,,,,303.4,4.213888888,303.4,4.213888888,,,,,,,,,,,,,,,,,,,"Harrison Bader","18030",664056
"Victor Robles","SEA",47,202,178,45,32,9,1,3,25,17,14,0,39,5,2,4,,15,2,0.254392,0.0700815,0.195167,0.359085,0.324815,0.365899,0.308916,0.690715,0.111507,7.04151,0.3084,1.02821,1.58398,22.5464,-0.770029,104.899,2.61218,1.00255,3.730319380760193,-1.0909701585769653,0.973615,186.6199951171875,,,,,,,213.9,4.551063829,213.9,4.551063829,,,,,,,,,,,,,,,,,,,"Victor Robles","18363",645302
"Zack Gelof","ATH",54,232,210,49,30,10,1,8,28,25,18,0,72,2,2,1,,9,2,0.231654,0.0772921,0.308702,0.250378,0.295612,0.404937,0.307349,0.700549,0.173282,5.74314,0.306703,0.755686,0.631181,25.643,-1.17534,97.6787,1.38687,-0.226976,0.7774574756622314,0.6026540100574493,0.947704,245.74000549316406,,,,,,,245.8,4.551851851,245.8,4.551851851,,,,,,,,,,,,,,,,,,,"Zack Gelof","29766",680869
"Ramón Urías","BAL",49,212,191,48,33,8,1,6,24,25,17,0,45,3,1,0,,1,0,0.252989,0.0780803,0.211181,0.369732,0.319852,0.405449,0.320207,0.725301,0.15246,3.61198,0.297535,-0.294007,-0.297401,25.5497,1.09583,109.098,-0.591408,-0.205161,1.5864851474761963,0.4457644373178482,0.944601,689.4400024414062,,,,,,,225,4.591836734,225,4.591836734,,,,,,,,,,,,,,,,,,,"Ramon Urias","18795",602104
"Edgar Quero","CHW",55,222,197,49,34,9,0,6,22,26,20,0,42,3,1,0,,1,0,0.249568,0.0891253,0.187555,0.475194,0.326469,0.381711,0.315688,0.70818,0.132143,2.39851,0.288425,-0.449921,-0.363923,25.955,0.349787,102.783,-0.813844,0.0564585,-0.11634886264801025,1.8021374270319939,0.943105,999,,,,,,,230.8,4.196363636,230.8,4.196363636,,,,,,,,,,,,,,,,,,,"Edgar Quero","28022",700337
"Dylan Crews","WSN",79,342,310,74,49,13,3,9,41,36,24,0,78,5,2,0,,18,4,0.239011,0.0704772,0.22922,0.307466,0.302181,0.388822,0.305199,0.691003,0.14981,6.82937,0.288497,0.852675,1.27684,37.1449,-2.31443,93.191,2.12951,1.52144,-0.6133208274841309,-1.6523211002349854,0.941253,123.19000244140625,,,,,,,353.8,4.478481012,353.8,4.478481012,,,,,,,,,,,,,,,,,,,"Dylan Crews","33541",686611
"Matt Vierling","DET",66,286,259,66,44,13,2,7,36,29,22,0,59,2,2,1,,4,1,0.256907,0.0776693,0.20572,0.377549,0.31823,0.405702,0.318338,0.723932,0.148795,5.09064,0.304142,0.0041683,-0.20582,34.0166,1.05237,106.349,-0.201652,-0.472261,1.84714937210083,-2.4253475964069366,0.928393,389.1600036621094,,,,,,,302.3,4.58030303,302.3,4.58030303,,,,,,,,,,,,,,,,,,,"Matt Vierling","21558",663837
"Trevor Larnach","MIN",69,298,262,63,40,12,1,11,38,36,32,1,74,2,2,0,,2,1,0.2424,0.106486,0.247078,0.430981,0.327492,0.417563,0.327737,0.745055,0.175163,3.84039,0.293965,-0.70207,-0.364808,37.712,3.32596,112.454,-1.06688,-0.605067,3.1253225803375244,-4.354295492172241,0.903364,321.239990234375,,,,,,,337.7,4.894202898,337.7,4.894202898,,,,,,,,,,,,,,,,,,,"Trevor Larnach","21501",663616
"Miguel Amaya","CHC",48,190,169,41,26,8,1,6,20,23,14,0,38,4,2,2,,0,0,0.240722,0.0742046,0.19881,0.373244,0.311771,0.395473,0.312545,0.707244,0.154751,2.49308,0.276248,-0.420241,-0.33917,21.7897,-0.175875,100.337,-0.759411,-0.736049,-0.683860071003437,2.980000913143158,0.893824,340.9800109863281,,,,,,,199.9,4.164583333,199.9,4.164583333,,,,,,,,,,,,,,,,,,,"Miguel Amaya","21693",665804
"Mike Tauchman","CHW",73,315,269,66,46,12,1,7,40,30,40,1,66,3,2,1,,5,1,0.244576,0.126262,0.209463,0.602791,0.345738,0.37474,0.323862,0.720477,0.130164,4.6027,0.297075,-0.221401,-0.114661,38.8591,2.5425,108.539,-0.336062,-0.0490309,2.6996022760868073,-4.594710025936365,0.891998,519.6300048828125,,,,,,,342.6,4.693150684,342.6,4.693150684,,,,,,,,,,,,,,,,,,,"Mike Tauchman","15274",643565
"José Caballero","TBR",47,205,182,41,28,8,1,4,25,19,16,0,53,5,1,1,,18,5,0.225844,0.0793101,0.258018,0.307382,0.303973,0.34634,0.292001,0.650313,0.120496,7.11664,0.293995,1.21854,1.36085,20.1328,-3.54281,90.6585,2.57939,0.429464,0.414414644241333,1.3362545669078827,0.891988,327.0899963378906,,,,,,,197.3,4.19787234,197.3,4.19787234,,,,,,,,,,,,,,,,,,,"Jose Caballero","23401",676609
"Zach McKinstry","DET",72,310,278,66,44,13,3,6,36,27,27,1,68,2,2,1,,10,2,0.23597,0.085953,0.218374,0.393605,0.306382,0.36731,0.298718,0.673692,0.13134,6.69382,0.290467,0.469196,0.585105,32.063,-3.69488,92.5321,1.0543,-0.374613,-1.559707760810852,-0.2363417148590088,0.885542,557.5800170898438,,,,,,,303.2,4.211111111,303.2,4.211111111,,,,,,,,,,,,,,,,,,,"Zach McKinstry","19392",656716
"Lourdes Gurriel Jr.","ARI",90,387,359,97,64,20,1,12,46,51,21,1,65,4,3,0,,4,1,0.270406,0.0551826,0.166736,0.330957,0.315337,0.430908,0.325249,0.746245,0.160502,3.76675,0.297924,-0.703151,-0.342683,48.2539,3.55658,104.73,-1.04583,-0.13838,1.1123102903366089,-5.496404603123665,0.877208,219.75999450683594,,,,,,,440.5,4.894444444,440.5,4.894444444,,,,,,,,,,,,,,,,,,,"Lourdes Gurriel Jr.","19238",666971
"Garrett Mitchell","MIL",55,237,209,49,32,9,2,6,29,24,23,0,73,2,2,1,,11,2,0.232775,0.095931,0.308137,0.311326,0.312475,0.381856,0.308394,0.694331,0.149081,6.78703,0.323364,0.601012,0.788,26.3745,-1.00261,94.6122,1.38901,0.332464,-0.11677682399749756,0.6954267621040344,0.876645,244.66000366210938,,,,,,,249.6,4.538181818,249.6,4.538181818,,,,,,,,,,,,,,,,,,,"Garrett Mitchell","27555",669003
"Tyrone Taylor","NYM",74,319,295,68,41,15,2,9,39,35,16,0,73,6,2,1,,8,2,0.231961,0.0507565,0.229231,0.22142,0.2832,0.393733,0.296371,0.676932,0.161771,6.39779,0.276106,0.364117,0.430629,32.4682,-4.40704,90.3837,0.794746,0.426239,-2.8252739906311035,0.6682138890028,0.875477,669.5599975585938,,,,,,,300.9,4.066216216,300.9,4.066216216,,,,,,,,,,,,,,,,,,,"Tyrone Taylor","13675",621438
"Ben Williamson","SEA",42,182,163,40,26,8,1,5,21,20,16,1,40,2,1,1,,4,1,0.243755,0.0868751,0.219458,0.395862,0.315493,0.395395,0.31357,0.710888,0.151641,4.67319,0.289537,0,-6.9249e-8,21.0219,-0.0197888,108.177,-6.9249e-8,0,1.6841657661315423,0.6509259343147278,0.873766,999,,,,,,,195.7,4.659523809,195.7,4.659523809,,,,,,,,,,,,,,,,,,,"Ben Williamson","33197",810938
"Luis Urías","ATH",56,242,211,47,29,9,1,8,26,28,24,0,53,6,1,0,,1,1,0.222529,0.0979436,0.220681,0.443825,0.315914,0.382894,0.312263,0.698808,0.160365,3.07125,0.258307,-0.392622,-0.414643,27.6577,-0.278123,101.139,-0.807265,-0.264514,-0.49587565660476685,0.7725227177143097,0.866483,727.219970703125,,,,,,,248.3,4.433928571,248.3,4.433928571,,,,,,,,,,,,,,,,,,,"Luis Urias","16622",649966
"Miguel Andujar","ATH",74,319,298,81,58,14,1,7,35,35,17,0,44,2,2,0,,3,1,0.272046,0.0543646,0.137879,0.394291,0.313192,0.402096,0.313561,0.715287,0.13005,3.91247,0.296556,-0.412349,-0.362499,36.8383,-0.0369788,102.053,-0.774848,-0.344449,-0.03366994857788086,-2.314819186925888,0.861613,530.1199951171875,,,,,,,327.6,4.427027027,327.6,4.427027027,,,,,,,,,,,,,,,,,,,"Miguel Andujar","15878",609280
"Joc Pederson","TEX",71,305,262,61,35,11,1,14,38,39,33,2,70,7,2,0,,3,1,0.231973,0.108942,0.230305,0.473035,0.332102,0.440198,0.338049,0.7723,0.208225,4.06974,0.261581,-0.666951,-0.386129,41.1059,5.90679,119.058,-1.05308,-0.00114437,5.513702988624573,-7.381391481379978,0.86134,311.3399963378906,,,,,,,371.7,5.235211267,371.7,5.235211267,,,,,,,,,,,,,,,,,,,"Joc Pederson","11899",592626
"Isiah Kiner-Falefa","PIT",93,402,371,97,76,15,2,4,44,35,21,0,64,5,3,2,,13,4,0.261844,0.0513607,0.160131,0.320741,0.308091,0.346829,0.291811,0.65492,0.084985,5.53994,0.304216,0.501089,0.333242,39.3736,-6.9999,81.1958,0.834331,-1.30672,-8.06774526834488,2.9278475046157837,0.848614,373.9700012207031,,,,,,,356.2,3.830107526,356.2,3.830107526,,,,,,,,,,,,,,,,,,,"Isiah Kiner-Falefa","16512",643396
"Javier Báez","DET",85,368,343,81,55,16,1,9,40,41,17,0,86,5,2,0,,7,2,0.23508,0.0456811,0.234102,0.195133,0.279005,0.368876,0.284874,0.647881,0.133796,4.95561,0.285442,0.184893,0.12442,34.0224,-8.44009,82.7828,0.309313,0.339991,-6.8472471833229065,2.725176602602005,0.844754,631.5399780273438,,,,,,,321,3.776470588,321,3.776470588,,,,,,,,,,,,,,,,,,,"Javier Baez","12979",595879
"Travis d'Arnaud","LAA",50,200,183,43,26,9,0,7,22,25,13,0,50,3,1,0,,0,0,0.234806,0.0660981,0.249173,0.26527,0.296428,0.407879,0.309369,0.704307,0.173073,2.61663,0.280968,-0.608018,-0.293746,22.43,-0.691481,97.0724,-0.901764,0.202005,-1.5643916726112366,3.0168194472789764,0.844362,417.82000732421875,,,,,,,197.7,3.954,197.7,3.954,,,,,,,,,,,,,,,,,,,"Travis d'Arnaud","7739",518595
"Freddy Fermin","KCR",49,193,177,45,32,8,1,4,20,21,13,0,36,2,1,1,,1,0,0.25278,0.0662199,0.18809,0.352065,0.306768,0.374127,0.301419,0.680894,0.121347,3.142,0.294995,-0.325152,-0.267832,20.3887,-1.88695,88.7794,-0.592984,0.914449,-3.039710760116577,4.682967007160187,0.83884,376.2200012207031,,,,,,,188.4,3.844897959,188.4,3.844897959,,,,,,,,,,,,,,,,,,,"Freddy Fermin","21840",666023
"Nolan Gorman","STL",74,319,285,63,35,12,0,15,38,43,30,1,103,2,2,0,,4,1,0.219965,0.094136,0.32374,0.290777,0.2962,0.419738,0.312644,0.715938,0.199773,3.60378,0.283561,-0.191443,-0.182212,36.6053,-0.270033,99.3247,-0.373654,0.0179437,-0.6278601288795471,-1.8832907862961292,0.838661,384.6400146484375,,,,,,,344.4,4.654054054,344.4,4.654054054,,,,,,,,,,,,,,,,,,,"Nolan Gorman","22263",669357
"Christopher Morel","TBR",58,249,221,51,30,9,1,11,31,32,23,1,71,3,2,1,,4,2,0.230747,0.0917729,0.284308,0.322794,0.308815,0.432848,0.323804,0.741664,0.202101,4.64415,0.28374,-0.0529018,-0.299533,30.7502,2.00124,113.056,-0.352434,-0.567352,3.321883887052536,-3.7236788868904114,0.820328,267.8699951171875,,,,,,,279.8,4.824137931,279.8,4.824137931,,,,,,,,,,,,,,,,,,,"Christopher Morel","21897",666624
"Gavin Lux","CIN",84,365,324,83,56,17,2,8,44,39,37,0,80,1,2,0,,4,1,0.256483,0.100848,0.219427,0.459599,0.333218,0.397563,0.324027,0.730782,0.14108,4.68127,0.314855,0.0477744,-0.321497,45.0773,2.99399,99.058,-0.273722,-0.253547,-0.6784338057041168,-3.542435973882675,0.81622,329.2300109863281,,,,,,,395.5,4.708333333,395.5,4.708333333,,,,,,,,,,,,,,,,,,,"Gavin Lux","19955",666158
"Kameron Misner","TBR",64,278,248,54,33,12,1,7,31,27,27,0,96,2,2,0,,7,2,0.21618,0.0954543,0.344516,0.277068,0.295494,0.360571,0.292348,0.656064,0.14439,5.62771,0.317359,0.118941,0.286477,27.4,-4.73122,90.9029,0.405418,1.42175,-2.4558912813663483,1.0206689834594727,0.814304,999,,,,,,,255.4,3.990625,255.4,3.990625,,,,,,,,,,,,,,,,,,,"Kameron Misner","26374",670224
"Max Kepler","PHI",78,337,302,74,48,15,1,11,41,40,29,1,65,3,2,0,,1,0,0.246339,0.0852688,0.193795,0.439994,0.316694,0.410879,0.319977,0.727573,0.16454,3.34945,0.278339,-0.505673,-0.430301,40.577,1.68132,102.216,-0.935975,0.204918,-0.055980682373046875,-3.404804080724716,0.80018,347.260009765625,,,,,,,362.9,4.652564102,362.9,4.652564102,,,,,,,,,,,,,,,,,,,"Max Kepler","12144",596146
"Addison Barger","TOR",57,246,222,51,31,12,0,7,26,28,20,0,61,3,2,0,,2,1,0.228162,0.0795215,0.24959,0.318609,0.296807,0.384857,0.30111,0.681664,0.156696,3.13935,0.279656,-0.305305,-0.332467,25.9655,-2.46918,94.3741,-0.637772,1.21764,-2.203710377216339,1.5343052446842194,0.78308,641.8200073242188,,,,,,,234.2,4.108771929,234.2,4.108771929,,,,,,,,,,,,,,,,,,,"Addison Barger","24598",680718
"Drake Baldwin","ATL",57,228,202,49,33,9,0,6,24,26,22,0,49,2,1,0,,1,0,0.2402,0.0963188,0.213758,0.450597,0.319008,0.372572,0.308708,0.69158,0.132372,2.34228,0.287118,-0.417581,-0.36329,25.3839,-0.906027,94.0018,-0.780871,-0.81803,-2.390677750110626,2.3134520649909973,0.776028,999,,,,,,,228.8,4.014035087,228.8,4.014035087,,,,,,,,,,,,,,,,,,,"Drake Baldwin","31539",686948
"Josh Rojas","CHW",64,276,245,59,41,12,1,5,31,25,26,1,60,1,2,1,,7,2,0.238889,0.0959061,0.217658,0.440628,0.313518,0.357072,0.299111,0.67059,0.118183,5.17704,0.29381,0.412326,0.118963,28.6425,-3.20437,91.1085,0.531289,-0.617843,-2.240614116191864,0.5056136250495911,0.774609,589.5999755859375,,,,,,,261.6,4.0875,261.6,4.0875,,,,,,,,,,,,,,,,,,,"Josh Rojas","19734",668942
"Johan Rojas","PHI",54,234,215,54,39,9,2,3,29,21,11,0,48,3,1,4,,15,3,0.249915,0.0462639,0.20326,0.227609,0.291984,0.357866,0.287091,0.64985,0.107951,7.61294,0.304561,1.15964,1.60455,22.0931,-4.96479,80.008,2.76418,1.58431,-2.758051872253418,2.421342670917511,0.771951,581.510009765625,,,,,,,215.2,3.985185185,215.2,3.985185185,,,,,,,,,,,,,,,,,,,"Johan Rojas","24336",679032
"Carlos Santana","CLE",86,369,323,74,48,14,0,12,40,43,42,1,64,3,2,0,,2,0,0.229234,0.113111,0.172321,0.656395,0.320613,0.38688,0.314088,0.707493,0.157647,2.75054,0.24791,-0.796497,-0.32997,42.7641,0.112038,103.409,-1.12647,1.45239,0.29675817489624023,-5.250386953353882,0.76398,353.5799865722656,,,,,,,383.6,4.460465116,383.6,4.460465116,,,,,,,,,,,,,,,,,,,"Carlos Santana","2396",467793
"Ty France","MIN",93,400,356,91,62,19,0,10,43,44,29,0,71,12,3,0,,1,0,0.255429,0.0733583,0.177712,0.412793,0.331194,0.391447,0.321991,0.722641,0.136018,1.92705,0.292116,-1.51629,-0.722825,48.8636,2.63983,108.408,-2.23912,-0.210658,1.5651676654815674,-7.639360845088959,0.754581,421.17999267578125,,,,,,,427.6,4.597849462,427.6,4.597849462,,,,,,,,,,,,,,,,,,,"Ty France","17982",664034
"Ryan Mountcastle","BAL",79,340,313,81,53,15,1,12,40,44,22,1,80,2,3,0,,2,1,0.258662,0.0644938,0.234215,0.275362,0.30822,0.425892,0.319828,0.734113,0.167231,3.36107,0.308039,-0.627273,-0.486117,40.8958,1.65595,108.831,-1.11339,0.320093,2.27888822555542,-6.382685333490372,0.750017,227.75,,,,,,,375.6,4.754430379,375.6,4.754430379,,,,,,,,,,,,,,,,,,,"Ryan Mountcastle","18373",663624
"Ceddanne Rafaela","BOS",61,264,247,61,40,12,2,7,33,31,11,0,63,3,2,1,,11,3,0.247673,0.0405898,0.238524,0.170171,0.28576,0.396206,0.297591,0.681965,0.148533,6.79712,0.303295,0.508281,0.506831,27.0715,-3.38358,84.7574,1.01511,0.981037,-3.5290651321411133,1.957425832748413,0.749858,188.11000061035156,,,,,,,261.1,4.280327868,261.1,4.280327868,,,,,,,,,,,,,,,,,,,"Ceddanne Rafaela","24262",678882
"Jake Burger","TEX",82,353,324,76,43,14,1,18,43,49,21,1,94,6,3,0,,1,1,0.235634,0.0591074,0.266847,0.221503,0.291732,0.454429,0.32269,0.746161,0.218795,3.01562,0.271831,-0.599543,-0.562575,43.3121,2.52582,108.242,-1.16212,-0.331272,2.1284579038619995,-6.709049344062805,0.746818,108.66000366210938,,,,,,,397.2,4.843902439,397.2,4.843902439,,,,,,,,,,,,,,,,,,,"Jake Burger","22275",669394
"Connor Wong","BOS",49,193,176,43,29,9,1,5,22,21,12,0,50,3,1,1,,3,1,0.245885,0.0613773,0.258764,0.237194,0.301593,0.389221,0.304264,0.690813,0.143336,4.61155,0.312742,-0.0193981,-0.156671,20.8257,-1.45003,89.4572,-0.176069,-0.583067,-2.4749944508075714,3.1854512095451355,0.741855,230.80999755859375,,,,,,,191.5,3.908163265,191.5,3.908163265,,,,,,,,,,,,,,,,,,,"Connor Wong","19896",657136
"Kyle Isbel","KCR",87,374,342,80,53,16,4,7,45,37,22,0,78,4,3,4,,10,3,0.234537,0.0599372,0.207238,0.289219,0.286914,0.369541,0.289151,0.656454,0.135004,6.51645,0.280411,0.874844,0.257365,35.8793,-7.31145,80.1397,1.13221,0.539855,-7.264612317085266,1.8759664297103882,0.734906,543.1400146484375,,,,,,,329.6,3.788505747,329.6,3.788505747,,,,,,,,,,,,,,,,,,,"Kyle Isbel","21614",664728
"Luke Raley","SEA",49,212,187,43,26,8,1,9,27,26,16,0,62,6,1,1,,5,1,0.230548,0.0742881,0.292745,0.253764,0.309913,0.41873,0.320822,0.728643,0.188181,5.4554,0.292516,0.0078635,0.110891,25.6534,1.19957,113.284,0.118755,0.0874333,3.2985974326729774,-3.3079371824860573,0.732333,296.989990234375,,,,,,,240,4.897959183,240,4.897959183,,,,,,,,,,,,,,,,,,,"Luke Raley","19354",670042
"Alex Call","WSN",58,249,214,50,33,10,1,6,28,25,29,0,45,3,2,1,,6,2,0.234845,0.117294,0.181531,0.646141,0.333466,0.370361,0.316425,0.703827,0.135516,4.96728,0.270827,-0.088063,-0.0420444,29.2877,0.538769,100.772,-0.130107,0.956374,0.0965392142534256,-1.432669222354889,0.718475,734.739990234375,,,,,,,258.9,4.463793103,258.9,4.463793103,,,,,,,,,,,,,,,,,,,"Alex Call","19296",669743
"Colt Keith","DET",74,319,288,73,48,14,2,9,38,36,28,1,64,2,2,0,,3,1,0.253364,0.0863071,0.20159,0.428132,0.320021,0.408485,0.319977,0.728506,0.155121,4.39974,0.295156,-0.431747,-0.315137,38.4694,1.59408,107.504,-0.746884,0.383954,1.9618431329727173,-5.699996829032898,0.717127,257.2099914550781,,,,,,,350.3,4.733783783,350.3,4.733783783,,,,,,,,,,,,,,,,,,,"Colt Keith","27899",690993
"Heston Kjerstad","BAL",59,256,231,58,37,11,1,9,31,31,18,1,68,6,1,0,,2,1,0.249419,0.069652,0.264494,0.26334,0.317299,0.422113,0.323929,0.739412,0.172694,4.12612,0.31202,-0.341501,-0.268176,31.6561,2.08405,111.72,-0.609677,0.0166012,2.782909870147705,-4.416732162237167,0.716914,353.5799865722656,,,,,,,289,4.898305084,289,4.898305084,,,,,,,,,,,,,,,,,,,"Heston Kjerstad","31166",677008
"Carlos Narváez","BOS",59,232,207,45,30,9,0,6,24,24,21,1,69,3,1,0,,2,1,0.215375,0.0923179,0.29685,0.310991,0.29601,0.343132,0.286602,0.639141,0.127757,3.09308,0.2911,-0.28475,-0.279915,21.8184,-5.01366,77.0189,-0.564665,1.13152,-6.600858688354492,5.670872926712036,0.707929,733.510009765625,,,,,,,200.5,3.398305084,200.5,3.398305084,,,,,,,,,,,,,,,,,,,"Carlos Narvaez","19722",665966
"Victor Caratini","HOU",42,168,149,36,26,6,0,5,19,18,15,1,33,3,1,0,,0,0,0.243752,0.088438,0.199265,0.443821,0.320371,0.37626,0.309821,0.696631,0.132508,2.01596,0.283056,-0.709174,-0.37706,18.8406,-0.518601,100.705,-1.08623,0.119435,-0.9525437504053116,2.1597124710679054,0.706043,568.1599731445312,,,,,,,171,4.071428571,171,4.071428571,,,,,,,,,,,,,,,,,,,"Victor Caratini","14968",605170
"Michael Massey","KCR",74,321,298,73,46,16,1,9,34,38,16,1,58,4,3,1,,3,1,0.244198,0.0487499,0.181643,0.268383,0.287869,0.40116,0.300414,0.689028,0.156961,4.08982,0.272324,-0.159347,-0.293183,33.7001,-3.39963,88.0718,-0.452529,-0.0154168,-4.784465700387955,0.8581943698227406,0.704299,388.0299987792969,,,,,,,310.4,4.194594594,310.4,4.194594594,,,,,,,,,,,,,,,,,,,"Michael Massey","27684",686681
"Ernie Clement","TOR",56,241,226,58,41,11,1,5,25,26,10,0,25,2,2,2,,5,2,0.255792,0.0399269,0.102954,0.387813,0.288916,0.380046,0.292859,0.668962,0.124254,4.75033,0.266861,-0.199545,-0.0306567,23.861,-4.00494,88.5631,-0.230202,1.23671,-3.3499600291252136,2.063559889793396,0.701876,372.2900085449219,,,,,,,223.3,3.9875,223.3,3.9875,,,,,,,,,,,,,,,,,,,"Ernie Clement","20352",676391
"Nolan Schanuel","LAA",97,419,361,92,68,15,1,8,49,38,48,1,67,6,3,1,,6,1,0.25441,0.114992,0.159393,0.721436,0.34869,0.365856,0.321635,0.714546,0.111446,4.23235,0.291133,-1.05335,-0.300882,50.9811,2.64216,105.711,-1.35423,-1.13711,1.3482543230056763,-8.613964676856995,0.694124,309.1099853515625,,,,,,,449.2,4.630927835,449.2,4.630927835,,,,,,,,,,,,,,,,,,,"Nolan Schanuel","33189",694384
"Dairon Blanco","KCR",31,134,122,31,21,6,1,3,21,12,8,0,33,2,1,1,,21,4,0.251541,0.0624657,0.244325,0.255666,0.308058,0.38141,0.304829,0.689469,0.129869,8.63557,0.320061,1.18998,2.48742,14.5555,-0.948921,91.1806,3.6774,0.549803,2.338858485221863,-0.13538223505020142,0.694034,659.2100219726562,,,,,,,161.6,5.212903225,161.6,5.212903225,,,,,,,,,,,,,,,,,,,"Dairon Blanco","19779",680118
"Mitch Garver","SEA",48,198,170,35,21,7,0,8,21,24,24,0,56,2,1,0,,0,0,0.207493,0.122023,0.280976,0.434283,0.312824,0.383002,0.311087,0.695826,0.175509,2.09108,0.255987,-0.453237,-0.342388,22.4007,-0.41206,106.427,-0.795626,-0.0538883,0.6396907567977905,-0.5464809834957123,0.693783,422.7900085449219,,,,,,,199.5,4.15625,199.5,4.15625,,,,,,,,,,,,,,,,,,,"Mitch Garver","15161",641598
"Chas McCormick","HOU",49,210,187,44,30,7,1,6,26,23,18,0,55,3,2,1,,6,2,0.237212,0.0844571,0.262444,0.321811,0.312205,0.381492,0.308503,0.693697,0.14428,5.50304,0.300177,-0.100237,0.125214,23.3698,-0.869501,99.7776,0.0249771,0.556112,-0.02780264802277088,-0.2983631491661072,0.692959,433.80999755859375,,,,,,,210.6,4.297959183,210.6,4.297959183,,,,,,,,,,,,,,,,,,,"Chas McCormick","19599",676801
"Cam Smith","HOU",84,361,324,76,51,12,3,10,43,41,30,2,95,5,2,1,,4,1,0.235065,0.0839318,0.263877,0.318071,0.30829,0.383079,0.305344,0.691368,0.148014,5.01799,0.299618,-0.303226,-0.340701,39.3094,-2.40473,97.553,-0.643927,0.284167,-1.64313542842865,-3.7266356348991394,0.692589,999,,,,,,,357.3,4.253571428,357.3,4.253571428,,,,,,,,,,,,,,,,,,,"Cam Smith","35108",701358
