Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Chase Silseth","LAA",2,2,1,4.45623,23,3,0,0,,34,149,32,19,17,5,15,,1,32,8.41216,3.98783,2.10946,1.29185,0.215929,0.102362,0.11356660723686218,0.242723,1.37581,0.285469,0.712953,,,4.52516,0.0846739,0.11079,742.2000122070312,,,,,,,122.90000000000002,3.6147058823529417,121,3.5588235294117645,,,,,,,,,,,,,,,,,,,"Chase Silseth","30074",681217
"Steven Okert","HOU",2,1,0,4.11021,30,0,0,6,,30,127,26,15,14,4,12,,2,33,9.94202,3.5014,2.83944,1.33562,0.261277,0.0920169,0.16925998032093048,0.229994,1.25823,0.285334,0.725228,,,4.13685,0.0822832,-0.0229053,999,,,,,,,153.20000000000002,5.106666666666667,146,4.866666666666666,,,,,,,,,,,,,,,,,,,"Steven Okert","13580",595345
"Huascar Brazobán","NYM",1,1,0,3.88838,31,0,0,7,,31,131,26,14,13,3,14,,2,31,9.2033,4.18552,2.19884,0.936896,0.237987,0.108233,0.1297539323568344,0.229311,1.3309,0.287542,0.726727,,,3.94175,0.0817385,0.105822,999,,,,,,,166.89999999999998,5.3838709677419345,158,5.096774193548387,,,,,,,,,,,,,,,,,,,"Huascar Brazoban","6107",623211
"Brendon Little","TOR",1,2,0,3.72319,32,0,1,7,,32,139,29,14,13,3,15,,2,30,8.54535,4.12285,2.07268,0.866394,0.219169,0.105742,0.11342719942331314,0.237925,1.36662,0.292941,0.744377,,,3.96416,0.0813901,0.197135,999,,,,,,,166.5,5.203125,163,5.09375,,,,,,,,,,,,,,,,,,,"Brendon Little","21574",663893
"Caden Dana","LAA",2,3,2,4.86133,22,5,0,0,,44,188,42,26,24,8,17,,2,38,7.78158,3.42406,2.27262,1.62096,0.200444,0.0881997,0.11224474757909775,0.249757,1.34919,0.278275,0.694663,,,4.9871,0.0793456,-0.00446044,665.7100219726562,,,,,,,137,3.1136363636363638,135,3.0681818181818183,,,,,,,,,,,,,,,,,,,"Caden Dana","31508",702674
"Adam Macko","TOR",0,1,1,4.5,8,2,0,0,,15,65,14,9,8,2,6,,1,12,7.3125,3.375,2.16667,1.125,0.191176,0.0882353,0.10294117778539658,0.245902,1.3125,0.282609,0.659341,,,4.38315,0.0783577,-0.00382412,999,,,,,,,53.00000000000001,3.5333333333333337,52,3.466666666666667,,,,,,,,,,,,,,,,,,,"Adam Macko","sa3011555",671936
"Alek Manoah","TOR",1,1,1,4.27746,7,2,0,0,,15,62,13,8,7,2,6,,1,14,8.78854,3.53843,2.48374,1.30711,0.227681,0.0916684,0.1360122486948967,0.236784,1.29597,0.281515,0.713288,,,4.43402,0.0765292,0.0129263,750.8499755859375,,,,,,,59.60000000000001,3.973333333333334,56,3.7333333333333334,,,,,,,,,,,,,,,,,,,"Alek Manoah","26410",666201
"Tobias Myers","MIL",1,1,1,4.32962,14,2,0,0,,21,90,21,11,10,3,7,,1,19,7.99428,2.89071,2.76551,1.44989,0.209496,0.0757534,0.13374298065900803,0.24891,1.28678,0.28428,0.719798,,,4.47046,0.0757284,0.0163481,355.45001220703125,,,,,,,77.9,3.7095238095238097,80,3.8095238095238093,,,,,,,,,,,,,,,,,,,"Tobias Myers","22191",668964
"Andrew Chafin","WSN",1,1,0,3.97332,26,0,0,2,,26,112,23,12,11,3,13,,1,30,10.3375,4.37609,2.36228,0.921195,0.265945,0.11258,0.15336500108242035,0.234338,1.37687,0.30917,0.727156,,,3.65913,0.0738166,0.0483396,999,,,,,,,121.7,4.680769230769231,117,4.5,,,,,,,,,,,,,,,,,,,"Andrew Chafin","12988",605177
"Dedniel Núñez","NYM",2,1,0,3.57151,29,0,0,4,,29,120,25,12,11,3,11,,1,32,9.983,3.41148,2.92629,1.00442,0.264139,0.090264,0.17387498170137405,0.232035,1.25829,0.298875,0.750374,,,3.53349,0.0727163,0.046184,731.8699951171875,,,,,,,156.70000000000002,5.403448275862069,150,5.172413793103448,,,,,,,,,,,,,,,,,,,"Dedniel Nunez","23055",673380
"Braydon Fisher","TOR",0,0,0,4.1974,29,0,0,6,,29,131,27,15,14,3,12,,2,29,8.91153,3.81189,2.33783,1.01181,0.221719,0.0948399,0.12687944620847702,0.23201,1.34924,0.281673,0.695604,,,3.97981,0.0724227,-0.05956,999,,,,,,,147.5,5.086206896551724,146,5.0344827586206895,,,,,,,,,,,,,,,,,,,"Braydon Fisher","24609",680755
"Brady Basso","ATH",1,1,0,4.07334,9,1,0,0,,12,52,12,6,6,2,4,,0,11,8.25055,2.62329,3.14511,1.23209,0.218921,0.0696068,0.14931444078683853,0.246762,1.2448,0.290573,0.714861,,,3.98934,0.0723933,0.0471271,750.5599975585938,,,,,,,43.000000000000014,3.5833333333333344,44,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Brady Basso","25582",669620
"Emmet Sheehan","LAD",1,1,1,4.31221,7,2,0,0,,16,66,12,8,8,3,7,,0,17,9.54491,4.17299,2.28731,1.50626,0.255738,0.111807,0.14393040537834167,0.206402,1.22051,0.241696,0.709501,,,4.56574,0.06396,0.04397,749.719970703125,,,,,,,63.3,3.95625,54,3.375,,,,,,,,,,,,,,,,,,,"Emmet Sheehan","29839",686218
"Albert Suárez","BAL",1,1,0,4.35579,19,1,0,0,,23,100,23,12,11,3,8,,1,21,7.96418,2.99012,2.6635,1.24686,0.206826,0.0776519,0.12917396426200867,0.2559,1.333,0.298625,0.708435,,,4.20512,0.0635381,0.0285386,653.8599853515625,,,,,,,88.50000000000001,3.8478260869565224,91,3.9565217391304346,,,,,,,,,,,,,,,,,,,"Albert Suarez","6175",544150
"Landon Knack","LAD",1,1,0,4.30273,15,1,0,0,,20,82,18,10,9,3,7,,1,19,8.68326,3.11485,2.7877,1.39012,0.22844,0.0819458,0.1464942991733551,0.241989,1.27509,0.284785,0.713451,,,4.30237,0.0634729,-0.0102409,531.1900024414062,,,,,,,78.3,3.915,75,3.75,,,,,,,,,,,,,,,,,,,"Landon Knack","27487",689017
"Jhonathan Díaz","SEA",1,1,0,4.1183,19,1,0,0,,23,101,23,12,11,2,9,,2,19,7.44052,3.4431,2.161,0.82467,0.190605,0.0882026,0.10240282118320465,0.251476,1.36022,0.298394,0.700392,,,3.95753,0.0633151,-0.0534853,999,,,,,,,90.80000000000003,3.947826086956523,94,4.086956521739131,,,,,,,,,,,,,,,,,,,"Jhonathan Diaz","20298",646242
"José Castillo","NYM",0,0,0,4.1974,29,0,0,6,,29,130,27,15,14,3,12,,2,29,8.91153,3.81189,2.33783,1.01181,0.221719,0.0948399,0.12687946110963821,0.23201,1.34923,0.281673,0.695604,,,3.97981,0.0628934,-0.0615133,999,,,,,,,147.5,5.086206896551724,146,5.0344827586206895,,,,,,,,,,,,,,,,,,,"Jose Castillo","17169",620454
"David Morgan","SDP",0,0,0,4.1974,29,0,0,5,,29,131,27,15,14,3,12,,2,29,8.91153,3.81189,2.33783,1.01181,0.221719,0.0948399,0.12687944620847702,0.23201,1.34924,0.281673,0.695604,,,3.97981,0.0627142,-0.0634666,999,,,,,,,143.5,4.948275862068965,142,4.896551724137931,,,,,,,,,,,,,,,,,,,"David Morgan","31616",688158
"John King","STL",2,2,0,3.81738,31,0,0,7,,31,134,34,14,13,3,9,,1,20,5.78076,2.61267,2.21258,0.773567,0.14891,0.0673012,0.08160846680402756,0.271048,1.37233,0.305192,0.727871,,,3.86752,0.0623245,0.131636,999,,,,,,,142.09999999999997,4.583870967741935,154,4.967741935483871,,,,,,,,,,,,,,,,,,,"John King","22051",667463
"José Alvarado","PHI",1,1,0,3.34516,16,0,0,0,,16,65,13,6,6,1,7,,1,18,10.5156,3.87939,2.71064,0.749211,0.278105,0.102598,0.1755075752735138,0.220614,1.25475,0.298326,0.747445,,,3.21881,0.0616144,0.0539879,508.6300048828125,,,,,,,84.30000000000001,5.268750000000001,79,4.9375,,,,,,,,,,,,,,,,,,,"Jose Alvarado","17780",621237
"Hunter Harvey","KCR",1,1,0,3.5634,19,0,0,0,,19,77,16,8,7,2,5,,1,20,9.57203,2.55772,3.7424,0.896978,0.257689,0.0688566,0.1888326182961464,0.232882,1.16761,0.297983,0.717111,,,3.24079,0.0614454,0.0397035,709.6199951171875,,,,,,,96.4,5.0736842105263165,91,4.7894736842105265,,,,,,,,,,,,,,,,,,,"Hunter Harvey","15507",640451
"Patrick Sandoval","BOS",0,1,0,3.9634,4,1,0,0,,8,32,7,4,3,1,3,,0,7,8.63276,3.78165,2.2828,0.918686,0.223597,0.0979487,0.12564874440431595,0.237028,1.33083,0.290783,0.717351,,,3.82295,0.0609804,0.0667964,749.510009765625,,,,,,,33.7,4.2125,32,4,,,,,,,,,,,,,,,,,,,"Patrick Sandoval","19447",663776
"Blake Treinen","LAD",2,1,0,3.3779,18,0,2,0,,18,76,16,8,7,2,6,,1,21,10.028,2.73589,3.66535,0.960751,0.269619,0.073559,0.1960604563355446,0.230819,1.17732,0.299136,0.748499,,,3.27685,0.0609503,0.0156872,483.94000244140625,,,,,,,98.00000000000003,5.444444444444446,95,5.277777777777778,,,,,,,,,,,,,,,,,,,"Blake Treinen","12572",595014
"Liam Hendriks","BOS",1,1,0,3.87544,22,0,0,0,,22,89,19,10,9,3,7,,1,24,10.1558,2.79756,3.63023,1.22843,0.272333,0.0750181,0.1973147839307785,0.232813,1.19569,0.295119,0.724309,,,3.61676,0.0606628,0.027271,267.6600036621094,,,,,,,100.5,4.568181818181818,95,4.318181818181818,,,,,,,,,,,,,,,,,,,"Liam Hendriks","3548",521230
"Tristan Beck","SFG",1,1,0,3.93853,26,0,0,2,,26,109,25,12,11,3,7,,1,22,7.7682,2.576,3.01561,1.03982,0.204764,0.0679016,0.13686291873455048,0.251921,1.26619,0.296923,0.715766,,,3.82219,0.0603518,0.0378058,750.1099853515625,,,,,,,118.5,4.5576923076923075,119,4.576923076923077,,,,,,,,,,,,,,,,,,,"Tristan Beck","21584",663941
"Kolby Allard","CLE",2,2,1,4.43697,31,2,0,4,,39,167,40,21,19,6,13,,1,32,7.37763,3.0354,2.43053,1.3484,0.189607,0.0780107,0.11159662157297134,0.265056,1.38675,0.300897,0.722928,,,4.47044,0.0567464,-0.03118,999,,,,,,,148.8,3.8153846153846156,155,3.9743589743589745,,,,,,,,,,,,,,,,,,,"Kolby Allard","18694",663465
"Brandon Young","BAL",1,1,0,4.17842,13,1,0,0,,17,72,16,9,8,2,6,,1,16,8.31555,3.07384,2.70527,1.21073,0.217612,0.0804399,0.13717162609100342,0.247381,1.29804,0.292724,0.714964,,,4.10967,0.0561521,0.0826118,740.260009765625,,,,,,,70.60000000000002,4.1529411764705895,70,4.117647058823529,,,,,,,,,,,,,,,,,,,"Brandon Young","27819",687064
"Jordan Hicks","BOS",1,2,0,4.10619,29,0,0,5,,29,125,28,14,13,3,13,,2,25,7.96041,3.93512,2.02291,0.810258,0.202456,0.100081,0.10237458348274231,0.248021,1.39703,0.300408,0.708985,,,3.96908,0.0561202,0.0832684,465.57000732421875,,,,,,,129.90000000000003,4.479310344827588,131,4.517241379310345,,,,,,,,,,,,,,,,,,,"Jordan Hicks","19618",663855
"Victor Vodnik","COL",2,2,0,4.58744,31,0,1,6,,31,139,31,17,16,3,16,,1,30,8.55802,4.63097,1.848,0.975058,0.212738,0.115118,0.09761963784694672,0.257484,1.52366,0.314967,0.706729,,,4.22931,0.0557613,0.0963563,599.469970703125,,,,,,,149.89999999999998,4.8354838709677415,154,4.967741935483871,,,,,,,,,,,,,,,,,,,"Victor Vodnik","24614",680767
"Drew Pomeranz","CHC",1,1,0,3.75426,29,0,0,6,,29,126,26,13,12,3,13,,1,30,9.16676,3.97419,2.30657,1.05976,0.23697,0.102737,0.13423313200473785,0.236149,1.34122,0.292476,0.754702,,,4.02983,0.0556214,0.0986606,999,,,,,,,152.10000000000002,5.244827586206897,148,5.103448275862069,,,,,,,,,,,,,,,,,,,"Drew Pomeranz","11426",519141
"Steven Cruz","KCR",2,1,0,4.13847,31,0,0,6,,31,134,28,15,14,3,15,,1,28,8.37576,4.42827,1.89143,0.828558,0.212728,0.11247,0.10025846213102341,0.241102,1.41654,0.296053,0.711933,,,4.02701,0.0547516,0.0736411,999,,,,,,,151.7,4.893548387096774,148,4.774193548387097,,,,,,,,,,,,,,,,,,,"Steven Cruz","23165",674444
"Tink Hence","STL",0,0,0,4.37752,1,1,0,0,,5,21,5,3,2,1,2,,0,4,7.77339,3.05313,2.54604,1.1522,0.20335,0.0798691,0.12348075956106186,0.249199,1.3051,0.290499,0.689612,,,4.12217,0.0541598,0.00287929,999,,,,,,,13.7,2.7399999999999998,14,2.8,,,,,,,,,,,,,,,,,,,"Tink Hence","sa3014709",693311
"Ryne Stanek","NYM",3,2,0,4.01523,33,0,1,9,,33,140,28,16,15,4,16,,1,36,9.84154,4.28549,2.29648,1.18435,0.255291,0.111166,0.14412476122379303,0.226705,1.32928,0.284286,0.737391,,,4.1551,0.0541206,0.0516363,745.4500122070312,,,,,,,184.20000000000005,5.581818181818183,175,5.303030303030303,,,,,,,,,,,,,,,,,,,"Ryne Stanek","15947",592773
"Chase Petty","CIN",1,1,1,4.8861,11,2,0,0,,17,74,17,10,9,2,7,,1,14,7.28374,3.55506,2.04884,1.32664,0.184647,0.0901229,0.0945243090391159,0.261948,1.42782,0.296509,0.685831,,,4.68879,0.0541008,0.013976,999,,,,,,,61.000000000000014,3.588235294117648,63,3.7058823529411766,,,,,,,,,,,,,,,,,,,"Chase Petty","30170",695534
"Thomas Harrington","PIT",1,0,0,4.2892,9,1,0,0,,12,49,12,6,6,2,3,,1,10,7.50287,2.40647,3.1178,1.19513,0.197615,0.0633829,0.13423196226358414,0.255226,1.26461,0.293947,0.692121,,,4.06368,0.0529559,0.0491889,581.8400268554688,,,,,,,41.000000000000014,3.416666666666668,42,3.5,,,,,,,,,,,,,,,,,,,"Thomas Harrington","31989",802419
"Andrew Morris","MIN",1,1,0,4.03383,9,1,0,0,,11,48,11,5,5,1,3,,0,9,7.53636,2.48928,3.02752,1.10304,0.198659,0.0656177,0.13304119557142258,0.258084,1.28887,0.300343,0.717535,,,3.86774,0.0526947,-0.0291936,999,,,,,,,49.50000000000001,4.500000000000001,51,4.636363636363637,,,,,,,,,,,,,,,,,,,"Andrew Morris","sa3020569",702193
"Matt Gage","DET",2,2,0,4.15385,27,0,0,3,,27,111,23,13,13,2,10,,2,25,8.30769,3.46154,2.4,0.692308,0.226415,0.0943396,0.1320754736661911,0.234043,1.23077,0.294118,0.684932,,,3.60911,0.0517726,-0.0150385,999,,,,,,,141.40000000000003,5.237037037037038,135,5,,,,,,,,,,,,,,,,,,,"Matt Gage","17381",657424
"Tim Hill","NYY",2,1,0,4.07044,29,0,0,6,,29,125,31,14,13,2,9,,2,17,5.20985,2.70934,1.92292,0.76051,0.133124,0.0692302,0.06389417499303818,0.271454,1.38529,0.300147,0.705368,,,4.07372,0.0517398,0.0282492,999,,,,,,,134.40000000000003,4.634482758620691,144,4.9655172413793105,,,,,,,,,,,,,,,,,,,"Tim Hill","16814",657612
"Ian Seymour","TBR",1,2,1,4.27637,20,2,0,0,,27,115,26,14,13,4,9,,2,25,8.33967,3.03004,2.75233,1.35318,0.218364,0.0793379,0.1390261873602867,0.244386,1.27785,0.285064,0.713333,,,4.34899,0.0504636,0.0804561,739.4400024414062,,,,,,,100.00000000000003,3.7037037037037046,100,3.7037037037037037,,,,,,,,,,,,,,,,,,,"Ian Seymour","27932",693855
"Kyle Leahy","STL",1,2,0,4.18292,33,0,1,8,,33,139,31,17,15,4,11,,2,27,7.31898,3.04673,2.40224,1.01564,0.190544,0.0793194,0.11122472584247589,0.247517,1.29572,0.287084,0.694836,,,4.11329,0.0496524,-0.0301481,999,,,,,,,166.40000000000006,5.042424242424245,165,5,,,,,,,,,,,,,,,,,,,"Kyle Leahy","24763",681517
"Caleb Thielbar","CHC",2,2,0,3.97558,29,0,0,4,,29,122,25,14,13,4,12,,1,31,9.70737,3.58848,2.70515,1.11157,0.255991,0.0946312,0.16136004775762558,0.231898,1.27728,0.291925,0.721803,,,3.79361,0.0490018,-0.01391,999,,,,,,,139.40000000000003,4.806896551724139,132,4.551724137931035,,,,,,,,,,,,,,,,,,,"Caleb Thielbar","10078",573204
"Wade Miley","CIN",1,1,1,4.52819,9,3,0,0,,19,84,20,11,10,3,7,,1,12,5.68184,3.21768,1.76581,1.33893,0.145563,0.0824339,0.06312912702560425,0.259212,1.37577,0.276186,0.709971,,,4.96846,0.0485435,0.129367,999,,,,,,,51.69999999999999,2.7210526315789467,56,2.9473684210526314,,,,,,,,,,,,,,,,,,,"Wade Miley","8779",489119
"Robert Stephenson","LAA",1,1,0,3.87741,25,0,0,0,,25,104,21,12,11,4,8,,1,29,10.5267,2.93643,3.58486,1.47465,0.28378,0.0791607,0.20461952686309814,0.226177,1.17682,0.282935,0.747848,,,3.94464,0.0471315,-0.00189288,738.4500122070312,,,,,,,112.20000000000002,4.488,104,4.16,,,,,,,,,,,,,,,,,,,"Robert Stephenson","13594",596112
"Andrew Kittredge","BAL",2,1,0,3.85586,29,0,0,6,,29,123,28,14,13,4,8,,1,27,8.23928,2.50795,3.28526,1.216,0.218577,0.0665327,0.15204455703496933,0.248132,1.23971,0.292622,0.736779,,,3.94173,0.0468568,0.00122336,731.8900146484375,,,,,,,143.60000000000002,4.951724137931035,144,4.9655172413793105,,,,,,,,,,,,,,,,,,,"Andrew Kittredge","12828",552640
"Jacob Latz","TEX",1,2,1,4.46257,28,2,0,2,,33,144,30,18,16,4,18,,1,32,8.738,4.95676,1.76285,1.17836,0.220182,0.124901,0.09528051316738129,0.23874,1.46336,0.287299,0.722155,,,4.59157,0.0462382,-0.0480001,999,,,,,,,132.00000000000006,4.000000000000002,128,3.878787878787879,,,,,,,,,,,,,,,,,,,"Jacob Latz","21306",656641
"Hunter Stratton","PIT",1,1,0,4.2495,25,0,0,2,,25,108,25,13,12,3,9,,1,22,7.79439,3.16787,2.46045,1.06773,0.20109,0.0817287,0.11936081200838089,0.252978,1.33745,0.297799,0.703649,,,4.1147,0.0460526,-0.00953742,999,,,,,,,105.1,4.204,108,4.32,,,,,,,,,,,,,,,,,,,"Hunter Stratton","23455",676702
"Yariel Rodríguez","TOR",1,2,0,4.3363,34,0,2,8,,34,144,29,18,16,5,16,,2,35,9.31902,4.20069,2.21845,1.20719,0.240646,0.108475,0.13217102736234665,0.230975,1.34076,0.282999,0.708646,,,4.29979,0.0457292,-0.13653,600.9400024414062,,,,,,,172.70000000000002,5.079411764705883,163,4.794117647058823,,,,,,,,,,,,,,,,,,,"Yariel Rodriguez","33838",684320
"Mason Black","SFG",1,2,0,4.17332,23,1,0,0,,27,115,25,14,12,3,10,,2,25,8.46439,3.40805,2.48364,1.10118,0.218934,0.0881503,0.1307835727930069,0.245871,1.32743,0.295575,0.712205,,,4.09129,0.0457046,-0.0191332,749.2000122070312,,,,,,,111.9,4.144444444444445,110,4.074074074074074,,,,,,,,,,,,,,,,,,,"Mason Black","30171",696131
"Joe La Sorsa","CIN",0,0,0,5.17456,13,0,0,0,,13,56,14,8,8,1,3,,1,11,7.0576,1.92273,3.67062,0.760605,0.1873,0.0510269,0.13627324625849724,0.257499,1.22282,0.303122,0.541305,,,3.40363,0.0453987,-0.0387957,999,,,,,,,57.50000000000001,4.423076923076923,62,4.769230769230769,,,,,,,,,,,,,,,,,,,"Joe La Sorsa","25481",686747
"Kody Funderburk","MIN",1,1,0,3.85253,26,0,0,0,,26,113,24,12,11,2,11,,2,26,9.08315,3.77445,2.40648,0.75952,0.234217,0.0973274,0.13688918203115463,0.238546,1.33102,0.303242,0.713793,,,3.61134,0.0447073,0.00396364,999,,,,,,,118.4,4.553846153846154,117,4.5,,,,,,,,,,,,,,,,,,,"Kody Funderburk","24993",681892
"Justin Slaten","BOS",1,1,0,3.95897,23,0,2,0,,23,95,21,11,10,3,8,,1,23,9.22269,3.18295,2.89753,1.06901,0.243118,0.0839052,0.15921268612146378,0.23894,1.26753,0.296548,0.716823,,,3.73629,0.0444111,0.0121723,441.3500061035156,,,,,,,107.70000000000002,4.682608695652175,105,4.565217391304348,,,,,,,,,,,,,,,,,,,"Justin Slaten","25648",686580
"Kyle Backhus","ARI",0,0,0,4.1974,30,0,0,7,,30,136,28,16,14,3,13,,2,30,8.91153,3.81189,2.33783,1.01181,0.221719,0.0948399,0.12687945365905762,0.23201,1.34923,0.281673,0.695604,,,3.97981,0.0440829,-0.0365147,999,,,,,,,155.3,5.176666666666667,154,5.133333333333334,,,,,,,,,,,,,,,,,,,"Kyle Backhus","29615",679775
"Jordan Wicks","CHC",1,1,1,4.43806,17,3,0,0,,26,112,26,14,13,4,9,,1,22,7.55858,3.23794,2.33438,1.27246,0.194697,0.0834041,0.11129296571016312,0.25771,1.37007,0.295643,0.711587,,,4.4088,0.0438024,0.0267544,701.489990234375,,,,,,,89.6,3.446153846153846,92,3.5384615384615383,,,,,,,,,,,,,,,,,,,"Jordan Wicks","30094",696136
"Rob Zastryzny","MIL",3,0,0,4.09091,29,0,0,4,,29,119,26,16,13,3,10,,3,26,8.18182,3.27273,2.5,0.818182,0.217391,0.0869565,0.1304347813129425,0.243902,1.27273,0.3,0.634921,,,3.79792,0.0431972,-0.0621981,999,,,,,,,139.10000000000002,4.796551724137932,135,4.655172413793103,,,,,,,,,,,,,,,,,,,"Rob Zastryzny","15094",642239
"Joe Rock","TBR",0,1,0,4.19566,9,1,0,0,,13,57,13,7,6,2,4,,1,11,7.42731,2.8162,2.63735,1.18934,0.193197,0.0732542,0.1199425682425499,0.256841,1.31863,0.295293,0.716206,,,4.20568,0.0429984,-0.023265,999,,,,,,,44.8,3.446153846153846,46,3.5384615384615383,,,,,,,,,,,,,,,,,,,"Joe Rock","sa3017755",697812
"Manuel Rodríguez","TBR",1,1,0,3.5253,24,0,0,0,,24,101,22,10,9,2,8,,2,23,8.84765,3.18139,2.78106,0.837018,0.231885,0.0833798,0.14850474148988724,0.238095,1.26286,0.297587,0.739058,,,3.57389,0.0421791,0.0270186,745.9099731445312,,,,,,,111.80000000000003,4.658333333333334,110,4.583333333333333,,,,,,,,,,,,,,,,,,,"Manuel Rodriguez","20794",655889
"Enyel De Los Santos","ATL",2,1,0,4.16247,31,0,1,6,,31,131,28,15,14,4,12,,2,32,9.22961,3.37154,2.7375,1.2445,0.240544,0.0878697,0.15267394483089447,0.240452,1.29584,0.29352,0.719552,,,4.1135,0.0417689,0.0814777,999,,,,,,,158.39999999999998,5.1096774193548375,154,4.967741935483871,,,,,,,,,,,,,,,,,,,"Enyel De Los Santos","18403",660853
"Anthony Banda","LAD",2,1,0,4.16844,30,0,0,6,,30,128,29,15,14,4,11,,1,28,8.5571,3.45171,2.47909,1.17435,0.220572,0.0889732,0.13159924745559692,0.24934,1.35011,0.29911,0.725246,,,4.16723,0.0409104,-0.00361023,999,,,,,,,141.4,4.713333333333334,142,4.733333333333333,,,,,,,,,,,,,,,,,,,"Anthony Banda","14706",607455
"Joe Jiménez","ATL",1,1,0,3.68422,19,0,0,0,,19,77,16,8,8,2,6,,1,21,10.3502,3.1118,3.3261,1.02938,0.276763,0.0832093,0.1935534030199051,0.22568,1.19389,0.29424,0.724475,,,3.44885,0.0407,0.0382276,750.7999877929688,,,,,,,95.4,5.021052631578947,90,4.7368421052631575,,,,,,,,,,,,,,,,,,,"Joe Jimenez","15761",641729
"Quinn Mathews","STL",1,1,0,4.08471,8,1,0,0,,12,50,11,6,5,1,5,,0,11,8.38842,3.96396,2.11617,1.03919,0.216422,0.102271,0.11415139585733414,0.23913,1.35501,0.287752,0.72207,,,4.15375,0.0404111,0.0207575,419.30999755859375,,,,,,,54.90000000000001,4.575000000000001,54,4.5,,,,,,,,,,,,,,,,,,,"Quinn Mathews","sa3023407",687273
"Connor Prielipp","MIN",1,0,0,3.82346,22,0,0,0,,22,93,20,10,9,2,9,,1,23,9.53665,3.51631,2.71212,0.969766,0.250402,0.0923271,0.15807467699050903,0.234167,1.28048,0.297079,0.724761,,,3.64795,0.0404026,0.00823983,999,,,,,,,102.20000000000002,4.645454545454546,100,4.545454545454546,,,,,,,,,,,,,,,,,,,"Connor Prielipp","sa3020808",687570
"Justin Topa","MIN",2,1,0,3.67241,27,0,0,4,,27,116,26,12,11,3,9,,1,24,7.89423,2.88211,2.73904,0.846456,0.20653,0.0754023,0.13112756609916687,0.249429,1.28728,0.300427,0.730137,,,3.64895,0.0400753,0.0187858,999,,,,,,,129.3,4.78888888888889,130,4.814814814814815,,,,,,,,,,,,,,,,,,,"Justin Topa","15145",623437
"Michel Otañez","ATH",1,1,0,3.94788,24,0,0,0,,24,107,20,12,11,2,14,,2,31,11.4243,5.34686,2.13664,0.839613,0.289101,0.135307,0.1537947952747345,0.219944,1.4146,0.307119,0.730379,,,3.72541,0.0387609,-0.0240035,745.4000244140625,,,,,,,115.00000000000003,4.791666666666668,108,4.5,,,,,,,,,,,,,,,,,,,"Michel Otanez","22533",671305
"Justin Sterner","ATH",1,1,0,4.10453,27,0,0,2,,27,115,24,13,12,4,11,,1,28,9.35952,3.78501,2.47279,1.23759,0.243267,0.0983777,0.14488958567380905,0.235631,1.31762,0.288847,0.730512,,,4.18194,0.0384438,0.00755015,999,,,,,,,116.20000000000002,4.303703703703705,111,4.111111111111111,,,,,,,,,,,,,,,,,,,"Justin Sterner","27694",686993
"Rich Hill","KCR",0,0,0,3.98061,1,1,0,0,,3,14,3,2,1,0,1,,0,3,8.24956,3.01448,2.73665,1.20017,0.216321,0.0790461,0.13727501034736633,0.239993,1.26217,0.282157,0.733906,,,4.09222,0.0374062,-0.0112999,999,,,,,,,17.400000000000002,5.800000000000001,18,6,,,,,,,,,,,,,,,,,,,"Rich Hill","4806",448179
"Eduard Bazardo","SEA",1,1,0,3.98478,31,0,0,6,,31,130,28,15,14,4,11,,1,29,8.49449,3.24236,2.61985,1.08421,0.224216,0.0855834,0.1386323869228363,0.23646,1.26146,0.284222,0.713948,,,3.94393,0.0368441,-0.0452461,999,,,,,,,153.39999999999998,4.9483870967741925,149,4.806451612903226,,,,,,,,,,,,,,,,,,,"Eduard Bazardo","20997",660825
"Blade Tidwell","NYM",0,0,0,3.98061,1,1,0,0,,3,14,3,2,1,0,1,,0,3,8.24956,3.01448,2.73665,1.20017,0.216321,0.0790461,0.13727501034736633,0.239993,1.26217,0.282157,0.733906,,,4.09222,0.0358099,-0.0226992,999,,,,,,,17.400000000000002,5.800000000000001,18,6,,,,,,,,,,,,,,,,,,,"Blade Tidwell","31701",694918
"Carson Palmquist","COL",2,2,1,5.33856,11,3,0,0,,25,111,26,16,15,5,11,,1,22,7.94263,4.03282,1.9695,1.62723,0.199507,0.101298,0.0982084572315216,0.259311,1.46687,0.292439,0.677338,,,5.14017,0.0357341,0.0566765,999,,,,,,,63.900000000000006,2.556,68,2.72,,,,,,,,,,,,,,,,,,,"Carson Palmquist","31612",687223
"Drue Hackenberg","ATL",0,0,0,4.74781,1,1,0,0,,5,21,5,3,3,1,2,,0,4,6.98229,4.24921,1.64319,0.958538,0.175333,0.106703,0.06863046437501907,0.256891,1.47812,0.296499,0.680739,,,4.42997,0.0354066,0.0107415,999,,,,,,,13.7,2.7399999999999998,14,2.8,,,,,,,,,,,,,,,,,,,"Drue Hackenberg","sa3023304",802357
