name,position,eligible_positions,team,player_id,fangraphs_id,mlbamid,is_free_agent,r,hr,tb,sbn,avg,ops,h,ab,pa,g,avg_diff,ops_diff,r_z,hr_z,tb_z,sbn_z,avg_z,ops_z,current_pr,xwoba,xwoba_percentile,proj_g,proj_pa,proj_ab,proj_h,proj_2b,proj_3b,proj_hr,proj_r,proj_rbi,proj_bb,proj_so,proj_sb,proj_cs,proj_avg,proj_woba,proj_ops,proj_wrc+,proj_war,proj_tb,proj_sbn,proj_avg_diff,proj_ops_diff,proj_r_z,proj_hr_z,proj_tb_z,proj_sbn_z,proj_avg_z,proj_ops_z,proj_pr,blended_ab,blended_g,blended_avg,blended_ops,blended_r,blended_hr,blended_tb,blended_sbn,blended_avg_diff,blended_ops_diff,blended_r_z,blended_hr_z,blended_tb_z,blended_sbn_z,blended_avg_z,blended_ops_z,blended_pr
Luis Garcia Jr.,2B,2B,GUY CANNON,40459,20391,671277,0,28.0,5.0,77.0,4.0,0.25789474,0.70669856,49.0,190.0,209.0,53.0,2.4623865359143884,-1.0448758254957702,1.0604751113477644,0.2652268038327649,0.8239280739786524,0.6118383437651259,0.4369318747271209,-0.060527059139874155,3.137873148511554,0.371,83.0,83.0,357.0,333.0,90.0,17.0,1.0,10.0,41.0,43.0,20.0,55.0,12.0,3.0,0.271227,0.319743,0.734452,103.521,1.484,139.0,9.0,7.7278843,1.9020671,0.92675763,0.68530947,1.2055786,1.5225142,1.9299886,0.13586445,6.4060125,333.0,83.0,0.26658293083041534,0.7247845577293507,36.471666666666664,8.258333333333333,117.40333333333334,7.258333333333333,5.944893798070412,-1.63751262818846,0.7959785988680339,0.4049370176625335,0.9560713010255093,1.1421431677108353,1.1338710006118753,-0.09428332324627775,5.2676106487685725
William Contreras,C,"C,DH",GUY CANNON,39895,20503,661388,0,34.0,5.0,73.0,5.0,0.24170616,0.69677802,51.0,211.0,248.0,58.0,-0.6812453322213914,-3.2535960409452978,1.5715023932829006,0.2652268038327649,0.710974738347703,0.9120646025568282,-0.12088183386937691,-0.18847273061764877,3.1504139735331713,0.319,37.0,96.0,387.0,338.0,91.0,17.0,1.0,14.0,50.0,52.0,44.0,78.0,5.0,1.0,0.269421,0.351579,0.802197,124.451,2.80583,152.0,4.0,7.233494,24.828426,1.4033537,1.3739893,1.4351043,0.27177554,1.8065178,1.773484,8.064225,338.0,96.0,0.2579655393762329,0.7586238095866537,43.38666666666666,10.28,119.34666666666666,4.413333333333333,3.1214781561974427,9.775567222880415,1.2518124313803103,0.8128637784978482,0.9986901284220416,0.36936956561611517,0.5953602672438836,0.5628493780900952,6.0331832245388926
Jackson Merrill,OF,OF,The New Vegas,4872691,29490,701538,0,20.0,5.0,68.0,0.0,0.32330827,0.87491456,43.0,133.0,143.0,34.0,10.423670065140072,21.641314922152965,0.3791054021009161,0.2652268038327649,0.5697830688090161,-0.5890666914016834,1.849601448298762,1.2536275758282522,3.728277607468028,0.387,89.0,96.0,414.0,383.0,107.0,20.0,3.0,17.0,53.0,59.0,25.0,68.0,10.0,3.0,0.280232,0.346953,0.804603,125.374,3.17933,184.0,7.0,12.337146,29.055485,1.562219,1.8904994,2.0000906,1.0222188,3.081122,2.0754209,11.631571,383.0,96.0,0.29049852036374946,0.8213605737007746,45.135000000000005,14.14,156.35333333333335,5.331666666666667,15.997191285744346,35.105228721871654,1.367061814437765,1.591724766209793,1.8102754144534374,0.6188120112834796,3.051148078714875,2.021259299160539,9.747952601330377
Yordan Alvarez,OF,"OF,DH",The New Vegas,36018,19556,670541,0,7.0,3.0,34.0,1.0,0.21,0.64578512,21.0,100.0,121.0,29.0,-3.49348108636085,-6.641278644997772,-0.7281203754252125,-0.21621750312453672,-0.3903202840540546,-0.2888404326099811,-0.619891807449542,-0.38471276251361014,-2.628103165176937,0.363,,65.0,282.0,240.0,71.0,14.0,1.0,17.0,41.0,46.0,35.0,47.0,2.0,0.0,0.294176,0.406412,0.956288,168.216,2.43982,138.0,2.0,11.077409,54.611492,0.92675763,1.8904994,1.1879228,-0.22851995,2.7665107,3.9008749,10.444046,240.0,65.0,0.27720051646828653,0.8936699032969213,34.14333333333334,14.176666666666668,117.02666666666667,1.7983333333333333,6.832828695842535,39.35229365463968,0.6424958647104904,1.5991232730015301,0.9478107049778108,-0.34093024790855747,1.3032270337409897,2.2657932276390524,7.807829268061387
Alex Bregman,3B,3B,The New Vegas,34886,17678,608324,0,32.0,11.0,109.0,0.0,0.29949239,0.93825524,59.0,197.0,226.0,51.0,10.747843089869127,44.5332947093544,1.4011599659711886,1.7095597247046699,1.7275547590262483,-0.5890666914016834,1.9071235007324305,2.5797030582917584,8.736034317324613,0.359,77.0,61.0,265.0,234.0,62.0,13.0,1.0,10.0,35.0,36.0,26.0,36.0,1.0,0.0,0.264122,0.348655,0.79539,120.286,1.53069,107.0,1.0,3.7678368,15.59608,0.60902697,0.68530947,0.64059234,-0.47866768,0.94099265,1.1140217,3.5112753,234.0,61.0,0.2774448526828776,0.8492025798919077,33.87,10.376666666666665,107.75333333333333,0.6233333333333333,6.719182652660783,27.96313263650051,0.6244778486748154,0.8323689327669727,0.7444392164406696,-0.6600898199511924,1.2815512970373504,1.6100377047243688,5.479267857858327
Steven Kwan,OF,OF,The New Vegas,41996,24610,680757,0,29.0,5.0,98.0,7.0,0.30837004,0.79971806,70.0,227.0,251.0,58.0,14.399797013960875,19.867074855855062,1.1456463250036204,0.2652268038327649,1.4169330860411373,1.512517120140233,2.5551351151550783,1.150850259327323,8.046308709500156,0.336,55.0,99.0,427.0,379.0,109.0,18.0,3.0,7.0,60.0,38.0,41.0,42.0,11.0,2.0,0.288355,0.341998,0.770044,122.603,2.52796,154.0,9.0,15.286908,15.65419,1.9329047,0.16879956,1.470416,1.5225142,3.8178058,1.1181724,10.030613,379.0,99.0,0.2967279542506902,0.7824576651614865,47.031666666666666,6.163333333333333,130.57333333333332,8.163333333333334,18.191074235048998,19.994392142955377,1.4920892671731156,-0.017786756756255066,1.2448997522153886,1.3879639444755887,3.4695878926878025,1.1512202746262663,9.200512340139678
Luis Arraez,1B,"1B,2B,DH",The New Vegas,39572,18568,650333,0,23.0,3.0,87.0,1.0,0.28301887,0.72755798,60.0,212.0,231.0,53.0,8.073820536914996,3.256335592604735,0.6346190430684843,-0.21621750312453672,1.106311413056026,-0.2888404326099811,1.4326384147867395,0.18863142603509703,2.857142361211829,0.283,11.0,95.0,409.0,379.0,116.0,19.0,2.0,4.0,49.0,39.0,23.0,20.0,5.0,2.0,0.305709,0.327431,0.744678,112.086,1.26384,151.0,3.0,21.864079,6.0404735,1.3503985,-0.34771037,1.4174484,0.021627802,5.326,0.43146893,8.199233,379.0,95.0,0.2969733026573288,0.7380868048935364,38.989999999999995,3.615,126.35999999999999,2.23,18.284061281165023,3.177836101402281,0.9619860514894002,-0.5319829787819732,1.152498040672992,-0.22367871718651142,3.487323333993372,0.18297077116508179,6.142528137962122
Victor Scott II,OF,OF,The New Vegas,4807220,,,0,28.0,2.0,61.0,15.0,0.25,0.66401204,45.0,180.0,206.0,57.0,0.9117340445504712,-8.673455960995984,1.0604751113477644,-0.4569396566031875,0.37211473145485446,3.914327190473852,0.1617803133373808,-0.5024317426898183,4.549325947320845,0.352,,78.0,335.0,304.0,72.0,13.0,3.0,5.0,39.0,29.0,23.0,71.0,22.0,4.0,0.235684,0.285957,0.642429,81.6338,1.0962,106.0,18.0,-3.750185,-26.238575,0.82084745,-0.17554039,0.62293655,3.773844,-0.93658435,-1.8742089,2.2312942,304.0,78.0,0.24059916486342747,0.6498391732440603,35.223333333333336,3.97,90.55,16.97,-2.471894539809943,-24.278303306859495,0.7136890012416918,-0.46035198120742904,0.3671565951825151,3.780076254650458,-0.4714650304049271,-1.3978757043749432,3.0271517371095147
Jacob Wilson,SS,SS,The New Vegas,4719300,33266,805779,0,31.0,7.0,115.0,5.0,0.35526316,0.89782859,81.0,228.0,245.0,58.0,25.15486360309727,42.32379584940509,1.3159887523153326,0.7466711107900665,1.8969847624726728,0.9120646025568282,4.463540371221574,2.451712281873724,11.786961881230198,0.322,41.0,87.0,376.0,349.0,101.0,20.0,2.0,5.0,45.0,37.0,19.0,33.0,3.0,1.0,0.2895,0.321835,0.731439,107.439,1.90463,140.0,2.0,14.47647,0.9419155,1.138578,-0.17554039,1.2232344,-0.22851995,3.6154041,0.06728125,5.6404376,349.0,87.0,0.31635328920481876,0.7993814126078619,39.28333333333333,5.816666666666666,129.79166666666666,3.2249999999999996,23.600389413587433,24.318110438973463,0.9813224589423194,-0.08773627551449535,1.227757187850917,0.04658832467086871,4.501307856483485,1.400167685908399,8.15026834994212
Jackson Holliday,2B,2B,The New Vegas,5080633,31781,702616,0,21.0,7.0,86.0,0.0,0.26767677,0.75038117,53.0,198.0,212.0,53.0,4.50290790900552,7.560286182904421,0.46427661575677215,0.7466711107900665,1.0780730791482889,-0.5890666914016834,0.7990069656853284,0.437948584646326,2.9369096646250985,0.345,65.0,80.0,347.0,304.0,72.0,14.0,2.0,9.0,46.0,35.0,38.0,91.0,7.0,2.0,0.236379,0.314614,0.70587,104.713,1.51865,117.0,5.0,-3.538908,-6.9525175,1.1915332,0.5131395,0.81715053,0.5219233,-0.8838193,-0.49661455,1.6633126,304.0,80.0,0.24743754382492422,0.721597262416444,37.16666666666667,8.293333333333333,106.04666666666668,3.2333333333333334,-0.39302733551493096,-2.4638441984548543,0.8417927006172797,0.41199922869100974,0.7070106750564081,0.048851867735000984,-0.07496219668933009,-0.14186114659058982,2.1133168666533035
Brandon Lowe,2B,"2B,DH",The New Vegas,39961,18882,664040,0,30.0,11.0,90.0,1.0,0.24170616,0.72039993,51.0,211.0,228.0,55.0,-0.6812453322213914,1.7306269690547071,1.2308175386594766,1.7095597247046699,1.1910264147792382,-0.2888404326099811,-0.12088183386937691,0.10025091819435629,3.821932329858383,0.344,64.0,78.0,335.0,299.0,71.0,13.0,1.0,15.0,42.0,47.0,30.0,86.0,4.0,1.0,0.237648,0.329474,0.7544,116.585,1.84446,131.0,3.0,-3.1012719,7.6723156,0.9797128,1.5461594,1.064332,0.021627802,-0.7745225,0.5480307,3.3853402,299.0,78.0,0.23919009791870194,0.741479982623938,37.44,13.48,115.42,2.2399999999999998,-2.852549396088635,3.5216128968499243,0.8598107166529537,1.458551643958528,0.9125752421902831,-0.2209624655095529,-0.5440674212023174,0.20276446201778484,3.551245217887079
Tyler Stephenson,C,C,The New Vegas,34975,17988,663886,0,11.0,5.0,42.0,-1.0,0.23157895,0.75692008,22.0,95.0,108.0,27.0,-1.2688067820428064,4.2486064872521165,-0.3874355208017883,0.2652268038327649,-0.1644136127921556,-0.8892929501933858,-0.22514017107333809,0.24611121230022734,-1.1549442387276754,0.338,,65.0,262.0,232.0,59.0,12.0,1.0,9.0,32.0,34.0,24.0,62.0,1.0,0.0,0.256082,0.334025,0.759019,106.365,1.22474,100.0,1.0,1.8703506,7.0247097,0.45016167,0.5131395,0.5170016,-0.47866768,0.4671078,0.5017725,1.9705154,232.0,65.0,0.2516714496455536,0.7586412085200256,28.220000000000002,8.280000000000001,89.56,0.6400000000000001,0.682324236440411,6.713893344578551,0.2520322733032522,0.4093088625849238,0.3454451170748477,-0.6555627338229281,0.1301398630477705,0.3865668975928533,1.4079326407315638
Junior Caminero,3B,3B,The New Vegas,4905921,28163,691406,0,32.0,14.0,112.0,4.0,0.26267281,0.81050133,57.0,217.0,231.0,56.0,3.8491458125969524,21.33184291035484,1.4011599659711886,2.431726185140622,1.8122697607494607,0.6118383437651259,0.68300182423289,1.2357006314936434,8.17569671135293,0.341,61.0,89.0,383.0,355.0,92.0,15.0,1.0,16.0,46.0,52.0,24.0,80.0,3.0,1.0,0.259773,0.326853,0.752554,114.741,1.88796,157.0,2.0,4.1722593,8.453936,1.1915332,1.7183293,1.5233834,-0.22851995,1.0419945,0.6038615,5.8505816,355.0,89.0,0.2608894183467823,0.7748637216957481,40.61,15.23,139.675,2.77,4.3164526127997505,16.032406562404717,1.0687757562862028,1.8116621953823373,1.4445064558281366,-0.07700112663074728,0.8232780280713483,0.9231004050400405,6.745750946139708
Jac Caglianone,1B,1B,The New Vegas,4926296,sa3025245,695506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,-1.2246740543180425,-3.560989532249889,-1.3243188710162048,-0.9383839635604891,-1.3504236369171252,-0.5890666914016834,-0.21730915218968339,-0.2062792714270101,-4.625781586512196,0.289,,72.0,310.0,287.0,59.0,14.0,0.0,5.0,32.0,27.0,18.0,77.0,5.0,0.0,0.206349,0.255842,0.566293,56.3155,-1.12601,88.0,5.0,-11.959618,-46.622314,0.45016167,-0.17554039,0.30513176,0.5219233,-2.9868367,-3.3302104,-5.2153707,287.0,72.0,0.2046294253319502,0.5615738928318024,31.733333333333334,4.958333333333334,87.26666666666667,4.958333333333334,-12.656978840683497,-48.25277050814918,0.4836296989325311,-0.26092859359379206,0.29515051458974584,0.5174052820103588,-2.4140685688056,-2.778257389307105,-5.210457412821918
Carson Kelly,C,C,The New Vegas,32797,13620,608348,0,26.0,9.0,64.0,0.0,0.26890756,0.92670401,32.0,119.0,144.0,37.0,2.852757147230588,25.526226322452654,0.8901326840360524,1.228115417747368,0.4568297331780666,-0.5890666914016834,0.5062001884353996,1.4786708358419893,3.9708821678371926,0.387,89.0,59.0,234.0,205.0,49.0,8.0,1.0,8.0,26.0,29.0,24.0,43.0,1.0,0.0,0.239923,0.321962,0.725612,107.225,1.49007,83.0,1.0,-1.6599141,-0.6412628,0.132431,0.34096953,0.21685265,-0.47866768,-0.41455284,-0.04580446,-0.24877177,205.0,59.0,0.24687929465512692,0.7738740707946228,26.0,8.24,78.44,0.76,-0.3794759606655541,9.055271833700196,0.10569082598911556,0.4012377642666652,0.10157477711801689,-0.6229677136994249,-0.07237753975818073,0.5213768166931114,0.7639451737215923
Ceddanne Rafaela,SS,"SS,OF",The New Vegas,4987382,24262,678882,0,34.0,5.0,79.0,7.0,0.25125628,0.69275957,50.0,199.0,215.0,57.0,1.2579723581419096,-3.8682289535455667,1.5715023932829006,0.2652268038327649,0.8804047417941272,1.512517120140233,0.22321768446225432,-0.22407688734375397,4.228791856168526,0.347,67.0,54.0,235.0,220.0,55.0,11.0,2.0,6.0,29.0,28.0,10.0,56.0,9.0,3.0,0.247673,0.297861,0.681965,84.555,0.659339,88.0,6.0,-0.07637024,-10.290523,0.29129633,-0.003370412,0.30513176,0.772071,-0.019073058,-0.7350467,0.61100906,220.0,54.0,0.24895701178878976,0.6858330500643234,30.791666666666664,5.641666666666667,84.77499999999999,6.3583333333333325,0.04985527503303444,-9.651171861085171,0.42155543637060366,-0.12304733065687623,0.2405063062211213,0.8976805167845617,0.009508908402339573,-0.555687046695159,1.9073812294846535
Juan Soto,OF,OF,Jim Crow-Armstrong Era,36969,20123,665742,0,39.0,11.0,96.0,7.0,0.23287671,0.79895096,51.0,219.0,269.0,60.0,-2.640724089130263,18.99891872745488,1.9973584615621809,1.7095597247046699,1.3604564182256624,1.512517120140233,-0.4685765252823293,1.1005601329370505,7.211875332287467,0.429,98.0,99.0,428.0,342.0,94.0,18.0,1.0,21.0,68.0,60.0,81.0,69.0,5.0,2.0,0.273933,0.403567,0.930283,163.746,3.82558,177.0,3.0,8.862195,68.92767,2.3565457,2.5791793,1.8764998,0.021627802,2.2132754,4.9234734,13.970602,342.0,99.0,0.25552609301562984,0.8714024742532829,54.998333333333335,16.516666666666666,140.685,4.793333333333333,2.324128070767024,48.4615577249372,2.017248515042164,2.071282524619652,1.4666565496551507,0.47258712934054176,0.44328149680421614,2.7902787638670636,10.940439563572106
Austin Riley,3B,3B,Jim Crow-Armstrong Era,34982,18360,663586,0,31.0,10.0,106.0,1.0,0.275,0.775,66.0,240.0,261.0,59.0,7.2156453927339665,15.072502452005354,1.3159887523153326,1.468837571226019,1.6428397573030362,-0.2888404326099811,1.280361723405305,0.8731125986818309,6.292299970321543,0.346,66.0,100.0,432.0,388.0,104.0,20.0,1.0,21.0,60.0,62.0,34.0,107.0,1.0,0.0,0.268744,0.358021,0.826808,128.01,2.80812,189.0,1.0,8.0408535,38.05034,1.9329047,2.5791793,2.0883696,-0.47866768,2.0081508,2.717919,10.847856,388.0,100.0,0.27146535539627076,0.8042715063095092,47.385,16.214999999999996,152.89499999999998,1.0,8.821163895669978,28.93296337721824,1.5153808488777678,2.010412991469452,1.7344314463163826,-0.5577776734524187,1.6824626768254676,1.6658778024721481,8.866188882971525
Trea Turner,SS,SS,Jim Crow-Armstrong Era,33710,16252,607208,0,41.0,7.0,108.0,11.0,0.30543933,0.81447827,73.0,239.0,262.0,58.0,14.460580073597573,24.445006888455314,2.167700888873893,0.7466711107900665,1.6993164251185109,2.7134221553070423,2.565920609557098,1.4160384818073004,11.30906967145391,0.321,40.0,97.0,419.0,384.0,108.0,20.0,1.0,13.0,60.0,49.0,28.0,79.0,16.0,3.0,0.279921,0.338168,0.771722,115.104,2.81703,169.0,13.0,12.2499275,16.505058,1.9329047,1.2018194,1.7352532,2.5231051,3.0593395,1.1789496,11.6313715,384.0,97.0,0.2910640014159663,0.7903922484448787,51.70333333333333,10.379999999999999,142.36333333333334,12.126666666666665,16.25610413325708,23.30505038423911,1.800043529051137,0.8330415242934943,1.5034637187703381,2.4645050257768446,3.10053058737732,1.3418385671192044,11.490633033802329
Jose Altuve,2B,"2B,OF,DH",Jim Crow-Armstrong Era,31662,5417,514888,0,28.0,9.0,93.0,2.0,0.26315789,0.71683783,60.0,228.0,246.0,58.0,4.154862043097265,1.0579025694050834,1.0604751113477644,1.228115417747368,1.2757414165024503,0.011385826181721214,0.7372488580672458,0.06128166603167975,4.374248295878229,0.28,8.0,95.0,410.0,370.0,99.0,18.0,0.0,13.0,55.0,44.0,33.0,71.0,11.0,4.0,0.268209,0.333308,0.756725,116.79,1.76226,156.0,7.0,7.469881,10.35442,1.6681292,1.2018194,1.5057275,1.0222188,1.865554,0.7396122,8.003061,370.0,95.0,0.26613805101394883,0.7403712681210831,43.93,11.360000000000001,130.17000000000002,4.950000000000001,6.4408320213189585,3.947624369176043,1.2876287315487853,1.0307834330908279,1.2360543352085616,0.5151417389462267,1.2284614152663853,0.22729299185048638,6.515247965097917
Ian Happ,OF,OF,Jim Crow-Armstrong Era,34945,17919,664023,0,37.0,3.0,74.0,2.0,0.25118483,0.69227469,53.0,211.0,243.0,51.0,1.3187540377786133,-4.203798670945304,1.8270160342504689,-0.21621750312453672,0.7392130722554403,0.011385826181721214,0.23400293399370792,-0.24351560688822016,2.351884756668581,0.337,56.0,93.0,401.0,347.0,86.0,19.0,1.0,13.0,54.0,47.0,48.0,92.0,7.0,2.0,0.24945,0.338213,0.764017,118.287,1.82046,146.0,5.0,0.49615997,12.241081,1.615174,1.2018194,1.3291694,0.5219233,0.12391263,0.8743756,5.666374,347.0,93.0,0.2501526050434994,0.7349613560564834,47.114999999999995,8.95,116.83999999999999,3.7849999999999997,0.49350622500453023,1.8249920165679117,1.4975825647449672,0.5444997594157532,0.9437169582639069,0.19869841858055007,0.09412655905404105,0.10507785360428117,4.324005979343841
Anthony Volpe,SS,SS,Jim Crow-Armstrong Era,42547,27647,683011,0,29.0,7.0,93.0,3.0,0.24056604,0.7596669,51.0,212.0,243.0,59.0,-0.9261794230849987,10.063426632604731,1.1456463250036204,0.7466711107900665,1.2757414165024503,0.3116120849734235,-0.16434353654875664,0.5829492884022351,3.898276689123039,0.327,45.0,100.0,432.0,389.0,93.0,20.0,3.0,11.0,55.0,45.0,34.0,99.0,18.0,5.0,0.238004,0.30696,0.694884,96.7129,2.28273,152.0,13.0,-3.8962798,-13.17002,1.6681292,0.85747945,1.4351043,2.5231051,-0.97307056,-0.94072795,4.5700197,389.0,100.0,0.23904162560192224,0.7211210758141823,44.47,9.379999999999999,128.105,8.95,-3.7689320358376,-3.3379845922236675,1.323225299814386,0.631264066337032,1.1907672621860022,1.6016424097296644,-0.718849298889143,-0.19219166611733648,4.297963793675825
Pete Crow-Armstrong,OF,OF,Jim Crow-Armstrong Era,4717833,27769,691718,0,48.0,15.0,132.0,18.0,0.28085106,0.88042723,66.0,235.0,254.0,60.0,8.440318547052001,39.53389103425524,2.763899384464885,2.672448338619273,2.377036438904208,4.815005966848958,1.497670715896791,2.2901000312878006,16.416160876021916,0.35,71.0,92.0,397.0,359.0,91.0,17.0,4.0,13.0,54.0,48.0,24.0,97.0,25.0,5.0,0.252907,0.319464,0.734156,105.525,2.61113,155.0,20.0,1.7543848,1.944314,1.615174,1.2018194,1.4880717,4.2741394,0.43814608,0.13888213,9.156232,359.0,92.0,0.26473665664116897,0.7960774945952382,51.46,13.846666666666666,145.26333333333332,19.153333333333332,5.746247246262586,23.828797867827635,1.7840031001413292,1.5325367118758972,1.567062998075626,4.3731245374530845,1.0959830967876645,1.371994458710239,12.229601821757683
Xander Bogaerts,2B,"2B,SS",Jim Crow-Armstrong Era,31606,12161,593428,0,24.0,3.0,68.0,11.0,0.24137931,0.65976169,49.0,203.0,234.0,59.0,-0.7217666753125214,-10.644551939345485,0.7197902567243403,-0.21621750312453672,0.5697830688090161,2.7134221553070423,-0.12807203985248983,-0.6166124328166303,3.0420935050467417,0.314,30.0,95.0,409.0,369.0,97.0,19.0,1.0,10.0,49.0,44.0,33.0,73.0,10.0,2.0,0.26377,0.32086,0.726144,107.613,2.24984,148.0,8.0,5.8117027,-0.95795363,1.3503985,0.68530947,1.364481,1.2723665,1.4514347,-0.06842554,6.0555644,369.0,95.0,0.25503763946904984,0.7002549087313095,39.25,7.27,116.8,9.17,2.3273725071395575,-10.865981500702262,0.9791251399135787,0.20551363004889656,0.9428397268252134,1.6613999466227536,0.4439003089211525,-0.6256323332004734,4.88031075312393
Tyler O'Neill,OF,OF,Jim Crow-Armstrong Era,34168,15711,641933,0,9.0,2.0,26.0,2.0,0.1875,0.60456989,15.0,80.0,93.0,24.0,-4.594784869088679,-8.610241315998213,-0.5577779481135003,-0.4569396566031875,-0.6162269553159536,0.011385826181721214,-0.8153098376462724,-0.49876987544882734,-2.93363844694602,0.329,,59.0,254.0,223.0,53.0,9.0,1.0,13.0,34.0,34.0,25.0,76.0,3.0,1.0,0.236922,0.337044,0.775306,120.492,1.06925,103.0,2.0,-2.4748867,10.384193,0.5560719,1.2018194,0.56996906,-0.22851995,-0.6180869,0.7417389,2.2229924,223.0,59.0,0.22926158651709555,0.748841891461734,30.125,11.295,91.065,2.0,-4.341544715895234,4.268192881522593,0.377609055795788,1.0176678983236576,0.3784509499556956,-0.2861525057565591,-0.8280638508313048,0.24575041572121675,1.4237146357894372
Michael Busch,1B,1B,Jim Crow-Armstrong Era,42415,26319,683737,0,27.0,9.0,94.0,3.0,0.27624309,0.89552749,50.0,181.0,210.0,56.0,5.666798523686867,33.18265462255403,0.9753038976919084,1.228115417747368,1.3039797504101878,0.3116120849734235,1.0055305560448653,1.9221886943402116,6.746730401207965,0.389,91.0,83.0,357.0,313.0,77.0,16.0,2.0,13.0,45.0,47.0,37.0,95.0,2.0,1.0,0.244583,0.335732,0.76336,116.598,1.2206,136.0,1.0,-1.0758269,10.836038,1.138578,1.2018194,1.1526111,-0.47866768,-0.26868084,0.774014,3.519674,313.0,83.0,0.25566402875203514,0.8096186367740479,38.7,11.600000000000001,121.30000000000001,1.6999999999999997,2.1702267689746217,25.013903219599868,0.9428693759393559,1.079210023000379,1.0415282636782477,-0.367640056065317,0.4139278651017521,1.4402294567423737,4.649143781196561
Wilyer Abreu,OF,OF,Jim Crow-Armstrong Era,4990055,23772,677800,0,28.0,13.0,98.0,2.0,0.25123153,0.81170599,51.0,203.0,228.0,60.0,1.278233984687472,20.200140960654522,1.0604751113477644,2.191004031661971,1.4169330860411373,0.011385826181721214,0.22681295691134035,1.1701439508175242,6.0767549629614575,0.372,84.0,77.0,334.0,291.0,72.0,17.0,1.0,12.0,44.0,44.0,38.0,87.0,7.0,2.0,0.247604,0.340187,0.777069,114.329,1.50039,127.0,5.0,-0.121098116,14.063704,1.085623,1.0296494,0.9937087,0.5219233,-0.030243553,1.0045646,4.6052256,291.0,77.0,0.24898245990465773,0.7902310392043029,37.92,12.379999999999999,115.97999999999999,3.8600000000000003,0.07335033369309166,17.613946605298665,0.8914521106668214,1.2365964402064191,0.9248564823319938,0.2190703061577397,0.013990126499281975,1.0141609859016745,5.16440673501593
